respondent_id,task_id,alternative_id,chosen,library_size,original_content,ad_experience,simultaneous_streams,video_quality,price
S168,6,None,0,,,,,,
S168,7,A,0,Small,Moderate,With_Ads,2,HD,5.99
S168,7,B,0,Large,Moderate,With_Ads,1,HD,19.99
S168,7,C,1,Small,Extensive,Ad_Free,1,4K,9.99
S168,7,None,0,,,,,,
S168,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S168,8,A,1,Large,Moderate,With_Ads,4,4K,19.99
S168,8,B,0,Large,Moderate,Ad_Free,4,HD,5.99
S168,8,C,0,Large,Extensive,With_Ads,2,4K,14.99
S168,9,A,0,Medium,Moderate,With_Ads,4,HD,9.99
S168,9,B,1,Large,Extensive,With_Ads,2,4K,5.99
S168,9,C,0,Small,Extensive,Ad_Free,2,HD,19.99
S168,9,None,0,,,,,,
S168,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S168,10,A,0,Large,Moderate,Ad_Free,1,4K,9.99
S168,10,B,0,Large,Extensive,With_Ads,1,4K,14.99
S168,10,C,1,Large,Moderate,Ad_Free,4,4K,5.99
S168,10,None,0,,,,,,
S169,1,A,0,Large,None,With_Ads,1,HD,19.99
S169,1,B,0,Small,Extensive,With_Ads,1,4K,14.99
S169,1,C,1,Large,Extensive,With_Ads,4,HD,9.99
S169,1,None,0,,,,,,
S169,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S169,2,A,0,Small,Extensive,Ad_Free,2,HD,19.99
S169,2,B,0,Medium,None,With_Ads,2,4K,9.99
S169,2,C,1,Medium,None,Ad_Free,4,HD,9.99
S169,2,None,0,,,,,,
S169,3,A,0,Small,None,Ad_Free,1,4K,5.99
S169,3,B,1,Small,None,With_Ads,4,HD,9.99
S169,3,C,0,Small,None,Ad_Free,1,HD,5.99
S169,3,None,0,,,,,,
S169,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S169,4,A,1,Medium,Extensive,With_Ads,4,4K,14.99
S169,4,B,0,Small,None,With_Ads,1,HD,19.99
S169,4,C,0,Large,Moderate,Ad_Free,1,HD,14.99
S169,4,None,0,,,,,,
S169,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S169,5,A,1,Small,Extensive,Ad_Free,1,4K,5.99
S169,5,B,0,Large,Moderate,With_Ads,1,HD,14.99
S169,5,C,0,Small,Extensive,Ad_Free,1,HD,9.99
S169,5,None,0,,,,,,
S169,6,A,0,Small,None,With_Ads,4,4K,14.99
S169,6,B,0,Small,Extensive,With_Ads,2,4K,5.99
S169,6,C,1,Small,Extensive,With_Ads,4,4K,9.99
S169,6,None,0,,,,,,
S169,7,A,0,Large,None,Ad_Free,4,HD,19.99
S169,7,B,0,Small,Extensive,With_Ads,1,4K,14.99
S169,7,C,1,Small,Moderate,With_Ads,2,4K,5.99
S169,7,None,0,,,,,,
S169,8,A,1,Medium,None,With_Ads,4,4K,9.99
S169,8,B,0,Medium,Extensive,With_Ads,2,HD,9.99
S169,8,C,0,Medium,Moderate,With_Ads,2,HD,14.99
S169,9,A,0,Large,Extensive,With_Ads,2,HD,9.99
S169,9,B,1,Large,None,Ad_Free,2,4K,5.99
S169,9,C,0,Large,None,Ad_Free,4,HD,14.99
S169,9,None,0,,,,,,
S169,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S169,10,A,1,Medium,None,Ad_Free,4,4K,5.99
S169,10,B,0,Small,Extensive,Ad_Free,2,4K,19.99
S169,10,C,0,Small,Moderate,With_Ads,2,4K,14.99
S169,10,None,0,,,,,,
S170,1,A,0,Small,Extensive,With_Ads,2,4K,5.99
S170,1,B,1,Small,Extensive,Ad_Free,4,4K,5.99
S170,1,C,0,Medium,Extensive,With_Ads,1,4K,9.99
S170,1,None,0,,,,,,
S170,2,A,0,Medium,None,Ad_Free,2,HD,14.99
S170,2,B,0,Medium,Moderate,With_Ads,4,4K,14.99
S170,2,C,0,Medium,Extensive,With_Ads,2,4K,9.99
S170,2,None,0,,,,,,
S170,2,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S170,3,A,0,Small,Extensive,With_Ads,4,HD,9.99
S170,3,B,1,Small,Moderate,Ad_Free,1,4K,14.99
S170,3,C,0,Small,Extensive,With_Ads,2,4K,19.99
S170,4,A,0,Small,Moderate,Ad_Free,1,4K,5.99
S170,4,B,0,Small,None,With_Ads,1,HD,9.99
S170,4,C,1,Large,Extensive,Ad_Free,4,4K,5.99
S170,5,A,1,Large,Extensive,Ad_Free,4,HD,9.99
S170,5,B,0,Small,Extensive,With_Ads,2,4K,9.99
S170,5,C,0,Medium,Extensive,Ad_Free,1,HD,5.99
S170,6,A,0,Large,Moderate,With_Ads,4,4K,19.99
S170,6,B,1,Large,Moderate,Ad_Free,1,4K,5.99
S170,6,C,0,Medium,Extensive,With_Ads,1,4K,14.99
S170,6,None,0,,,,,,
S170,7,A,1,Large,Extensive,Ad_Free,1,4K,14.99
S170,7,B,0,Small,Moderate,With_Ads,2,HD,5.99
S170,7,C,0,Small,Moderate,With_Ads,2,HD,19.99
S170,7,None,0,,,,,,
S170,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S170,8,A,1,Large,Extensive,Ad_Free,1,HD,5.99
S170,8,B,0,Medium,None,With_Ads,1,HD,9.99
S170,8,C,0,Medium,None,Ad_Free,2,4K,5.99
S170,8,None,0,,,,,,
S170,9,A,0,Medium,None,With_Ads,1,HD,9.99
S170,9,B,0,Medium,Extensive,Ad_Free,4,4K,19.99
S170,9,C,1,Small,Moderate,Ad_Free,2,HD,9.99
S170,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S170,10,A,1,Small,Moderate,Ad_Free,4,HD,9.99
S170,10,B,0,Medium,Extensive,With_Ads,1,HD,9.99
S170,10,C,0,Small,None,With_Ads,2,HD,19.99
S170,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S171,1,A,1,Medium,Extensive,Ad_Free,4,4K,9.99
S171,1,B,0,Large,None,With_Ads,4,4K,5.99
S171,1,C,0,Small,None,With_Ads,2,HD,5.99
S171,2,A,0,Medium,None,With_Ads,4,HD,19.99
S171,2,B,1,Medium,Extensive,With_Ads,2,4K,14.99
S171,2,C,0,Large,Extensive,With_Ads,4,HD,19.99
S171,3,A,0,Medium,None,Ad_Free,1,HD,14.99
S171,3,B,0,Medium,Extensive,With_Ads,2,4K,14.99
S171,3,C,1,Large,None,With_Ads,4,4K,9.99
S171,4,A,0,Medium,None,With_Ads,2,4K,14.99
S171,4,B,0,Small,Moderate,With_Ads,1,4K,14.99
S171,4,C,1,Large,Extensive,With_Ads,1,4K,19.99
S171,4,None,0,,,,,,
S171,5,A,0,Medium,Moderate,With_Ads,2,4K,5.99
S171,5,B,1,Small,Extensive,With_Ads,4,4K,9.99
S171,5,C,0,Small,None,With_Ads,2,HD,19.99
S171,5,None,0,,,,,,
S171,6,A,0,Medium,None,With_Ads,1,HD,19.99
S171,6,B,1,Large,Extensive,With_Ads,4,4K,9.99
S171,6,C,0,Small,Moderate,Ad_Free,2,HD,9.99
S171,6,None,0,,,,,,
S171,7,A,1,Medium,Extensive,Ad_Free,1,HD,9.99
S171,7,B,0,Small,None,Ad_Free,1,4K,14.99
S171,7,C,0,Small,None,With_Ads,2,4K,5.99
S171,7,None,0,,,,,,
S171,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S171,8,A,0,Medium,None,With_Ads,2,HD,5.99
S171,8,B,1,Medium,Extensive,Ad_Free,2,4K,19.99
S171,8,C,0,Medium,Moderate,Ad_Free,4,4K,5.99
S171,8,None,0,,,,,,
S171,9,A,0,Large,None,With_Ads,1,4K,14.99
S171,9,B,0,Large,Moderate,With_Ads,2,4K,14.99
S171,9,C,1,Medium,Moderate,With_Ads,1,HD,9.99
S171,9,None,0,,,,,,
S171,10,A,0,Medium,Moderate,Ad_Free,1,4K,14.99
S171,10,B,0,Medium,Extensive,With_Ads,1,HD,5.99
S171,10,C,1,Large,Extensive,With_Ads,1,4K,9.99
S172,1,A,0,Small,Moderate,Ad_Free,4,4K,14.99
S172,1,B,0,Large,None,Ad_Free,4,HD,19.99
S172,1,C,1,Medium,Moderate,Ad_Free,2,4K,9.99
S172,1,None,0,,,,,,
S172,2,A,0,Medium,None,Ad_Free,2,4K,19.99
S172,2,B,0,Large,Moderate,Ad_Free,1,4K,19.99
S172,2,C,1,Small,Moderate,With_Ads,4,HD,5.99
S172,2,None,0,,,,,,
S172,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S172,3,A,0,Medium,Extensive,Ad_Free,2,4K,9.99
S172,3,B,1,Large,Extensive,With_Ads,4,4K,9.99
S172,3,C,0,Small,Moderate,Ad_Free,1,HD,14.99
S172,3,None,0,,,,,,
S172,4,A,1,Medium,Moderate,Ad_Free,2,HD,9.99
S172,4,B,0,Small,None,Ad_Free,1,HD,19.99
S172,4,C,0,Large,None,With_Ads,2,HD,14.99
S172,4,None,0,,,,,,
S172,5,A,0,Large,Moderate,Ad_Free,2,4K,14.99
S172,5,B,0,Small,None,With_Ads,4,HD,19.99
S172,5,C,0,Large,Moderate,With_Ads,2,4K,5.99
S172,5,None,1,,,,,,
S172,6,A,0,Large,Moderate,With_Ads,2,4K,14.99
S172,6,B,0,Large,None,With_Ads,4,HD,9.99
S172,6,C,1,Large,Moderate,Ad_Free,2,HD,5.99
S172,6,None,0,,,,,,
S172,7,A,0,Large,None,Ad_Free,2,HD,5.99
S172,7,B,1,Small,Extensive,Ad_Free,1,4K,5.99
S172,7,C,0,Large,Moderate,With_Ads,1,4K,5.99
S172,7,None,0,,,,,,
S172,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S172,8,A,0,Medium,None,Ad_Free,1,4K,14.99
S172,8,B,1,Medium,Moderate,Ad_Free,4,HD,5.99
S172,8,C,0,Medium,Moderate,With_Ads,2,HD,5.99
S172,8,None,0,,,,,,
S172,9,A,0,Small,Moderate,With_Ads,2,4K,5.99
S172,9,B,0,Medium,None,With_Ads,2,4K,5.99
S172,9,C,1,Small,Extensive,Ad_Free,1,HD,19.99
S172,9,None,0,,,,,,
S172,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S172,10,A,0,Large,None,With_Ads,1,HD,5.99
S172,10,B,0,Large,None,Ad_Free,2,HD,5.99
S172,10,C,0,Medium,Moderate,With_Ads,1,4K,9.99
S172,10,None,1,,,,,,
S173,1,A,0,Small,Extensive,With_Ads,4,HD,9.99
S173,1,B,1,Medium,Extensive,With_Ads,1,4K,5.99
S173,1,C,0,Large,Extensive,With_Ads,1,HD,9.99
S173,1,None,0,,,,,,
S173,2,A,0,Small,Moderate,Ad_Free,4,HD,14.99
S173,2,B,0,Large,Moderate,With_Ads,2,HD,5.99
S173,2,C,1,Large,Extensive,With_Ads,4,HD,9.99
S173,2,None,0,,,,,,
S173,3,A,0,Large,None,Ad_Free,1,HD,19.99
S173,3,B,1,Small,Moderate,Ad_Free,2,HD,9.99
S173,3,C,0,Large,Extensive,With_Ads,1,HD,9.99
S173,3,None,0,,,,,,
S173,4,A,0,Large,Extensive,With_Ads,1,HD,9.99
S173,4,B,1,Medium,Moderate,Ad_Free,4,4K,5.99
S173,4,C,0,Medium,Moderate,Ad_Free,2,4K,14.99
S173,4,None,0,,,,,,
S173,5,A,1,Large,Extensive,Ad_Free,1,4K,9.99
S173,5,B,0,Medium,Extensive,With_Ads,1,HD,9.99
S173,5,C,0,Medium,Extensive,With_Ads,1,4K,14.99
S173,5,None,0,,,,,,
S173,6,A,1,Large,Extensive,With_Ads,2,4K,5.99
S173,6,B,0,Small,Extensive,With_Ads,1,HD,19.99
S173,6,C,0,Medium,None,With_Ads,1,4K,14.99
S173,6,None,0,,,,,,
S173,7,A,0,Large,Extensive,Ad_Free,2,4K,19.99
S173,7,B,0,Small,Moderate,Ad_Free,1,4K,5.99
S173,7,C,1,Medium,Extensive,With_Ads,4,HD,9.99
S173,7,None,0,,,,,,
S173,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S173,8,A,0,Medium,None,Ad_Free,2,HD,5.99
S173,8,B,0,Small,Moderate,Ad_Free,1,HD,9.99
S173,8,C,1,Large,Moderate,With_Ads,1,HD,19.99
S173,8,None,0,,,,,,
S173,9,A,0,Small,Extensive,With_Ads,1,HD,5.99
S173,9,B,0,Medium,None,With_Ads,1,4K,5.99
S173,9,C,1,Medium,Extensive,Ad_Free,4,4K,19.99
S173,9,None,0,,,,,,
S173,10,A,0,Small,Extensive,Ad_Free,2,4K,9.99
S173,10,B,1,Large,Extensive,Ad_Free,2,4K,5.99
S173,10,C,0,Large,None,Ad_Free,4,HD,5.99
S173,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S174,1,A,0,Large,None,With_Ads,4,HD,19.99
S174,1,B,0,Medium,None,With_Ads,1,HD,19.99
S174,1,C,1,Large,None,With_Ads,4,4K,19.99
S174,1,None,0,,,,,,
S174,2,A,0,Small,None,Ad_Free,1,4K,14.99
S174,2,B,1,Large,Extensive,Ad_Free,2,4K,9.99
S174,2,C,0,Small,Extensive,Ad_Free,2,4K,9.99
S174,2,None,0,,,,,,
S174,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S174,3,A,1,Small,Moderate,Ad_Free,1,HD,9.99
S174,3,B,0,Small,Moderate,With_Ads,4,HD,14.99
S174,3,C,0,Large,None,With_Ads,1,4K,19.99
S174,3,None,0,,,,,,
S174,4,A,0,Small,Moderate,With_Ads,4,HD,5.99
S174,4,B,0,Small,Extensive,With_Ads,2,4K,9.99
S174,4,C,1,Large,None,With_Ads,4,4K,5.99
S174,4,None,0,,,,,,
S174,5,A,1,Small,Extensive,Ad_Free,1,HD,9.99
S174,5,B,0,Small,None,With_Ads,1,HD,14.99
S174,5,C,0,Small,None,Ad_Free,1,4K,14.99
S174,5,None,0,,,,,,
S174,6,A,0,Medium,Extensive,With_Ads,4,HD,19.99
S174,6,B,1,Large,Moderate,Ad_Free,2,HD,5.99
S174,6,C,0,Small,None,Ad_Free,2,HD,5.99
S174,6,None,0,,,,,,
S174,7,A,0,Large,Extensive,Ad_Free,1,HD,9.99
S174,7,B,0,Medium,Moderate,With_Ads,1,4K,5.99
S174,7,C,1,Medium,Moderate,With_Ads,4,4K,5.99
S174,7,None,0,,,,,,
S174,8,A,0,Small,None,With_Ads,1,4K,14.99
S174,8,B,1,Small,Extensive,Ad_Free,2,4K,9.99
S174,8,C,0,Small,Moderate,Ad_Free,4,HD,19.99
S174,8,None,0,,,,,,
S174,9,A,0,Medium,None,Ad_Free,4,4K,19.99
S174,9,B,0,Small,Extensive,With_Ads,2,HD,19.99
S174,9,C,1,Small,None,Ad_Free,2,4K,14.99
S174,9,None,0,,,,,,
S174,10,A,0,Large,None,Ad_Free,1,HD,9.99
S174,10,B,1,Large,Extensive,With_Ads,1,HD,14.99
S174,10,C,0,Medium,Extensive,With_Ads,1,HD,9.99
S174,10,None,0,,,,,,
S175,1,A,0,Medium,Moderate,Ad_Free,2,4K,19.99
S175,1,B,1,Small,Extensive,Ad_Free,1,HD,14.99
S175,1,C,0,Small,Moderate,Ad_Free,1,4K,9.99
S175,1,None,0,,,,,,
S175,2,A,1,Small,Extensive,With_Ads,4,HD,9.99
S175,2,B,0,Large,None,Ad_Free,4,4K,14.99
S175,2,C,0,Medium,Moderate,With_Ads,1,4K,19.99
S175,2,None,0,,,,,,
S175,3,A,0,Small,Extensive,With_Ads,2,4K,19.99
S175,3,B,0,Small,None,Ad_Free,2,4K,14.99
S175,3,C,1,Large,Extensive,Ad_Free,2,4K,14.99
S175,3,None,0,,,,,,
S175,4,A,0,Medium,Moderate,With_Ads,1,HD,19.99
S175,4,B,0,Medium,Extensive,Ad_Free,2,4K,9.99
S175,4,C,1,Medium,Extensive,Ad_Free,2,4K,19.99
S175,4,None,0,,,,,,
S175,5,A,0,Medium,Extensive,With_Ads,1,HD,5.99
S175,5,B,1,Small,Moderate,Ad_Free,4,HD,14.99
S175,5,C,0,Small,Extensive,With_Ads,1,4K,9.99
S175,5,None,0,,,,,,
S175,5,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S175,6,A,0,Medium,Moderate,Ad_Free,1,4K,9.99
S175,6,B,1,Small,Extensive,Ad_Free,4,HD,14.99
S175,6,C,0,Medium,None,Ad_Free,2,4K,9.99
S175,7,A,0,Small,None,With_Ads,1,HD,14.99
S175,7,B,1,Small,None,With_Ads,2,4K,5.99
S175,7,C,0,Large,None,With_Ads,1,HD,14.99
S175,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S175,8,A,1,Small,Extensive,Ad_Free,2,4K,5.99
S175,8,B,0,Medium,None,Ad_Free,1,HD,5.99
S175,8,C,0,Medium,None,With_Ads,4,4K,14.99
S175,8,None,0,,,,,,
S175,9,A,1,Medium,Moderate,Ad_Free,4,4K,14.99
S175,9,B,0,Large,Moderate,With_Ads,4,HD,19.99
S175,9,C,0,Medium,None,Ad_Free,2,HD,9.99
S175,10,A,0,Medium,Moderate,With_Ads,2,HD,14.99
S175,10,B,0,Small,Extensive,With_Ads,2,HD,14.99
S175,10,C,1,Small,None,Ad_Free,2,4K,5.99
S175,10,None,0,,,,,,
S175,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S176,1,A,0,Large,None,Ad_Free,1,4K,9.99
S176,1,B,0,Small,None,Ad_Free,2,HD,9.99
S176,1,C,1,Large,None,Ad_Free,1,4K,9.99
S176,1,None,0,,,,,,
S176,2,A,1,Medium,Extensive,With_Ads,1,HD,19.99
S176,2,B,0,Large,Extensive,Ad_Free,2,HD,19.99
S176,2,C,0,Large,Extensive,With_Ads,2,4K,19.99
S176,2,None,0,,,,,,
S176,3,A,0,Large,None,With_Ads,4,4K,9.99
S176,3,B,1,Medium,Moderate,With_Ads,4,4K,5.99
S176,3,C,0,Medium,Extensive,With_Ads,1,4K,9.99
S176,3,None,0,,,,,,
S176,3,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S176,4,A,0,Medium,Moderate,Ad_Free,2,HD,14.99
S176,4,B,0,Large,Moderate,With_Ads,4,HD,19.99
S176,4,C,1,Medium,None,With_Ads,2,HD,14.99
S176,4,None,0,,,,,,
S176,5,A,1,Large,Moderate,With_Ads,2,HD,5.99
S176,5,B,0,Small,None,With_Ads,2,HD,14.99
S176,5,C,0,Medium,None,With_Ads,2,HD,9.99
S176,5,None,0,,,,,,
S176,6,A,1,Medium,Moderate,Ad_Free,2,HD,19.99
S176,6,B,0,Medium,Extensive,Ad_Free,2,HD,14.99
S176,6,C,0,Small,Extensive,Ad_Free,4,HD,14.99
S176,7,A,0,Medium,Moderate,Ad_Free,2,HD,19.99
S176,7,B,1,Large,Extensive,Ad_Free,4,HD,19.99
S176,7,C,0,Large,Extensive,With_Ads,2,HD,5.99
S176,7,None,0,,,,,,
S176,8,A,0,Small,Moderate,With_Ads,1,HD,9.99
S176,8,B,1,Medium,Extensive,Ad_Free,1,4K,19.99
S176,8,C,0,Small,Moderate,Ad_Free,2,4K,14.99
S176,8,None,0,,,,,,
S176,9,A,0,Small,Extensive,With_Ads,1,HD,19.99
S176,9,B,0,Large,Moderate,Ad_Free,2,4K,5.99
S176,9,C,1,Large,Moderate,Ad_Free,4,HD,5.99
S176,9,None,0,,,,,,
S176,10,A,0,Small,Moderate,Ad_Free,2,HD,14.99
S176,10,B,1,Medium,Extensive,Ad_Free,1,HD,14.99
S176,10,C,0,Small,Moderate,With_Ads,4,HD,9.99
S176,10,None,0,,,,,,
S176,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S177,1,A,1,Medium,Extensive,With_Ads,1,HD,19.99
S177,1,B,0,Small,Extensive,With_Ads,2,HD,14.99
S177,1,C,0,Small,None,With_Ads,1,HD,5.99
S177,2,A,0,Large,Extensive,Ad_Free,1,HD,19.99
S177,2,B,0,Large,Extensive,With_Ads,2,HD,5.99
S177,2,C,1,Small,Extensive,Ad_Free,4,4K,19.99
S177,2,None,0,,,,,,
S177,3,A,1,Large,Extensive,With_Ads,4,4K,9.99
S177,3,B,0,Small,Extensive,With_Ads,4,4K,9.99
S177,3,C,0,Small,None,With_Ads,1,HD,14.99
S177,4,A,0,Small,None,Ad_Free,2,4K,19.99
S177,4,B,1,Large,Extensive,With_Ads,2,HD,5.99
S177,4,C,0,Large,None,With_Ads,2,HD,14.99
S177,5,A,0,Medium,None,With_Ads,4,4K,14.99
S177,5,B,0,Large,None,With_Ads,4,HD,19.99
S177,5,C,1,Large,Extensive,Ad_Free,1,HD,5.99
S177,5,None,0,,,,,,
S177,6,A,0,Small,Moderate,Ad_Free,2,4K,9.99
S177,6,B,0,Medium,None,With_Ads,1,HD,5.99
S177,6,C,1,Small,Extensive,Ad_Free,1,4K,9.99
S177,6,None,0,,,,,,
S177,7,A,0,Medium,None,With_Ads,1,4K,9.99
S177,7,B,0,Large,None,With_Ads,2,HD,19.99
S177,7,C,1,Small,None,With_Ads,4,4K,14.99
S177,7,None,0,,,,,,
S177,8,A,0,Small,Moderate,Ad_Free,1,HD,5.99
S177,8,B,0,Medium,Moderate,Ad_Free,4,HD,14.99
S177,8,C,1,Medium,Moderate,Ad_Free,1,4K,5.99
S177,8,None,0,,,,,,
S177,8,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S177,9,A,0,Small,Moderate,With_Ads,2,HD,19.99
S177,9,B,1,Medium,Moderate,With_Ads,4,4K,14.99
S177,9,C,0,Small,Extensive,With_Ads,4,4K,5.99
S177,10,A,0,Large,Extensive,With_Ads,2,HD,5.99
S177,10,B,1,Large,Moderate,With_Ads,4,HD,5.99
S177,10,C,0,Small,Moderate,Ad_Free,4,HD,9.99
S178,1,A,1,Medium,Extensive,Ad_Free,2,4K,14.99
S178,1,B,0,Large,Moderate,With_Ads,4,4K,14.99
S178,1,C,0,Medium,None,With_Ads,1,4K,5.99
S178,1,None,0,,,,,,
S178,2,A,0,Medium,None,Ad_Free,2,4K,9.99
S178,2,B,1,Large,Moderate,With_Ads,2,HD,14.99
S178,2,C,0,Large,Extensive,With_Ads,2,HD,14.99
S178,2,None,0,,,,,,
S178,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S178,3,A,1,Small,Extensive,Ad_Free,1,HD,5.99
S178,3,B,0,Large,Extensive,With_Ads,1,HD,14.99
S178,3,C,0,Large,Moderate,With_Ads,1,HD,5.99
S178,3,None,0,,,,,,
S178,4,A,1,Large,None,Ad_Free,2,HD,5.99
S178,4,B,0,Large,None,With_Ads,1,4K,14.99
S178,4,C,0,Large,Extensive,With_Ads,4,4K,14.99
S178,4,None,0,,,,,,
S178,5,A,0,Small,Extensive,Ad_Free,2,HD,14.99
S178,5,B,0,Large,Moderate,Ad_Free,4,HD,19.99
S178,5,C,1,Medium,None,With_Ads,4,HD,5.99
S178,5,None,0,,,,,,
S178,6,A,0,Medium,None,Ad_Free,4,4K,19.99
S178,6,B,0,Small,Extensive,With_Ads,2,HD,5.99
S178,6,C,1,Large,Moderate,Ad_Free,4,HD,9.99
S178,6,None,0,,,,,,
S178,7,A,0,Medium,None,Ad_Free,4,4K,19.99
S178,7,B,1,Medium,Moderate,Ad_Free,2,4K,9.99
S178,7,C,0,Small,None,With_Ads,1,4K,19.99
S178,8,A,0,Medium,Moderate,With_Ads,2,4K,19.99
S178,8,B,0,Small,Moderate,With_Ads,1,4K,14.99
S178,8,C,0,Small,Extensive,With_Ads,4,4K,14.99
S178,8,None,1,,,,,,
S178,9,A,0,Medium,Extensive,Ad_Free,2,4K,14.99
S178,9,B,1,Small,None,Ad_Free,4,4K,19.99
S178,9,C,0,Large,Moderate,With_Ads,2,HD,14.99
S178,9,None,0,,,,,,
S178,10,A,0,Small,Extensive,With_Ads,4,HD,14.99
S178,10,B,0,Small,None,With_Ads,1,HD,9.99
S178,10,C,1,Small,Extensive,Ad_Free,1,4K,5.99
S179,1,A,0,Small,Extensive,With_Ads,1,4K,14.99
S179,1,B,0,Small,None,With_Ads,4,4K,19.99
S179,1,C,1,Small,Extensive,With_Ads,2,HD,5.99
S179,1,None,0,,,,,,
S179,2,A,1,Large,None,Ad_Free,4,4K,19.99
S179,2,B,0,Medium,Moderate,With_Ads,4,4K,14.99
S179,2,C,0,Large,Moderate,Ad_Free,4,HD,5.99
S179,2,None,0,,,,,,
S179,3,A,1,Small,Extensive,Ad_Free,4,HD,5.99
S179,3,B,0,Large,Extensive,With_Ads,2,HD,5.99
S179,3,C,0,Medium,Extensive,Ad_Free,2,4K,9.99
S179,3,None,0,,,,,,
S179,4,A,0,Medium,Moderate,Ad_Free,2,HD,14.99
S179,4,B,1,Large,Extensive,Ad_Free,1,HD,5.99
S179,4,C,0,Small,None,Ad_Free,2,HD,14.99
S179,4,None,0,,,,,,
S179,5,A,1,Medium,Moderate,Ad_Free,2,HD,5.99
S179,5,B,0,Small,None,With_Ads,4,4K,19.99
S179,5,C,0,Small,None,Ad_Free,4,HD,9.99
S179,6,A,0,Large,None,With_Ads,4,4K,19.99
S179,6,B,1,Small,Extensive,Ad_Free,2,4K,14.99
S179,6,C,0,Small,Moderate,With_Ads,2,HD,5.99
S179,6,None,0,,,,,,
S179,7,A,0,Large,Moderate,With_Ads,2,HD,14.99
S179,7,B,0,Large,None,Ad_Free,4,HD,19.99
S179,7,C,1,Medium,Extensive,With_Ads,1,4K,9.99
S179,7,None,0,,,,,,
S179,8,A,0,Medium,Extensive,With_Ads,2,HD,9.99
S179,8,B,0,Small,None,Ad_Free,1,4K,9.99
S179,8,C,1,Small,None,With_Ads,2,HD,5.99
S179,8,None,0,,,,,,
S179,9,A,1,Large,Moderate,With_Ads,1,HD,9.99
S179,9,B,0,Small,Moderate,With_Ads,2,4K,5.99
S179,9,C,0,Large,Extensive,Ad_Free,2,HD,19.99
S179,9,None,0,,,,,,
S179,10,A,0,Large,Moderate,With_Ads,2,HD,19.99
S179,10,B,0,Medium,Moderate,With_Ads,2,HD,19.99
S179,10,C,1,Large,None,Ad_Free,4,4K,19.99
S179,10,None,0,,,,,,
S180,1,A,0,Medium,None,With_Ads,2,4K,9.99
S180,1,B,1,Medium,Extensive,With_Ads,4,4K,9.99
S180,1,C,0,Medium,Moderate,Ad_Free,4,HD,19.99
S180,1,None,0,,,,,,
S180,2,A,1,Medium,Moderate,Ad_Free,4,HD,9.99
S180,2,B,0,Small,Moderate,With_Ads,1,4K,19.99
S180,2,C,0,Small,Moderate,With_Ads,1,4K,14.99
S180,2,None,0,,,,,,
S180,3,A,1,Large,Moderate,Ad_Free,1,4K,9.99
S180,3,B,0,Medium,Extensive,With_Ads,4,HD,14.99
S180,3,C,0,Large,Extensive,With_Ads,1,HD,19.99
S180,4,A,1,Small,Moderate,Ad_Free,2,HD,5.99
S180,4,B,0,Medium,None,With_Ads,4,HD,19.99
S180,4,C,0,Small,None,With_Ads,4,HD,9.99
S180,4,None,0,,,,,,
S180,5,A,0,Large,Moderate,With_Ads,4,HD,19.99
S180,5,B,0,Medium,Extensive,Ad_Free,1,HD,19.99
S180,5,C,1,Medium,None,Ad_Free,4,4K,19.99
S180,5,None,0,,,,,,
S180,5,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S180,6,A,0,Small,None,Ad_Free,4,HD,19.99
S180,6,B,1,Large,Extensive,Ad_Free,1,4K,5.99
S180,6,C,0,Medium,None,Ad_Free,1,4K,19.99
S180,6,None,0,,,,,,
S180,7,A,1,Large,Extensive,Ad_Free,4,4K,5.99
S180,7,B,0,Large,Moderate,Ad_Free,2,HD,9.99
