respondent_id,task_id,alternative_id,chosen,brand,screen_size,storage,battery_life,camera,price
R076,5,B,0,BrandZ,6.5,64,12,Enhanced,799
R076,5,C,1,BrandY,6.5,256,18,Standard,799
R076,6,A,0,BrandX,6.1,64,18,Professional,499
R076,6,B,0,BrandZ,6.5,128,12,Enhanced,799
R076,6,C,0,BrandX,6.5,64,12,Standard,899
R076,6,D,1,iPhone,5.5,256,12,Professional,499
R076,6,None,0,,,,,,
R076,7,A,1,BrandZ,5.5,256,12,Standard,599
R076,7,B,0,BrandX,6.0,64,12,Standard,499
R076,7,C,0,Samsung,6.0,128,12,Standard,599
R076,8,A,0,iPhone,6.0,128,18,Enhanced,499
R076,8,B,0,Samsung,6.5,256,24,Professional,899
R076,8,C,1,BrandX,6.0,256,12,Standard,599
R076,9,A,0,Samsung,5.5,256,12,Enhanced,899
R076,9,B,0,BrandZ,6.0,64,12,Enhanced,699
R076,9,C,1,iPhone,6.0,256,12,Enhanced,699
R076,9,D,0,BrandZ,6.5,128,24,Professional,899
R076,9,None,0,,,,,,
R076,10,A,0,BrandX,6.1,128,12,Standard,499
R076,10,B,0,BrandY,6.0,256,18,Professional,499
R076,10,C,1,BrandZ,6.0,128,18,Professional,499
R076,10,D,0,BrandZ,6.0,64,18,Enhanced,499
R076,10,None,0,,,,,,
R076,11,A,0,BrandZ,6.5,128,18,Standard,599
R076,11,B,0,iPhone,6.5,64,18,Standard,499
R076,11,C,1,iPhone,6.0,256,24,Professional,699
R076,11,None,0,,,,,,
R076,12,A,1,Samsung,6.1,128,12,Enhanced,499
R076,12,B,0,BrandX,6.0,256,12,Standard,899
R076,12,C,0,iPhone,6.1,64,24,Standard,899
R077,1,A,0,BrandX,6.1,256,24,Standard,899
R077,1,B,1,Samsung,5.5,128,24,Enhanced,799
R077,1,C,0,iPhone,6.5,128,24,Enhanced,899
R077,1,None,0,,,,,,
R077,2,A,0,BrandZ,5.5,64,18,Enhanced,899
R077,2,B,1,BrandX,6.5,128,12,Professional,699
R077,2,C,0,BrandZ,6.1,256,24,Professional,599
R077,3,A,0,BrandY,6.0,128,12,Standard,899
R077,3,B,0,BrandX,6.5,128,12,Professional,899
R077,3,C,1,Samsung,6.1,128,12,Professional,699
R077,3,D,0,BrandX,5.5,256,18,Standard,899
R077,3,None,0,,,,,,
R077,4,A,0,Samsung,6.1,128,12,Professional,799
R077,4,B,1,Samsung,6.1,64,24,Standard,499
R077,4,C,0,Samsung,6.0,64,18,Standard,699
R077,4,D,0,BrandZ,6.0,256,12,Standard,899
R077,4,None,0,,,,,,
R077,5,A,1,iPhone,6.1,128,12,Standard,499
R077,5,B,0,BrandY,6.1,256,12,Standard,599
R077,5,C,0,BrandZ,5.5,64,24,Standard,899
R077,5,None,0,,,,,,
R077,6,A,0,BrandY,5.5,64,24,Standard,799
R077,6,B,1,iPhone,5.5,128,12,Professional,599
R077,6,C,0,BrandY,6.5,256,12,Enhanced,799
R077,6,None,0,,,,,,
R077,7,A,1,BrandY,6.1,64,24,Professional,699
R077,7,B,0,iPhone,5.5,256,18,Standard,799
R077,7,C,0,Samsung,6.0,128,18,Standard,799
R077,8,A,0,Samsung,6.5,64,12,Professional,899
R077,8,B,0,BrandX,6.1,256,12,Enhanced,699
R077,8,C,1,Samsung,6.0,256,12,Enhanced,699
R077,8,None,0,,,,,,
R077,9,A,0,BrandY,6.5,256,18,Enhanced,799
R077,9,B,0,iPhone,6.5,256,12,Enhanced,899
R077,9,C,1,BrandX,6.0,256,12,Enhanced,799
R077,9,D,0,iPhone,6.5,128,18,Standard,899
R077,9,None,0,,,,,,
R077,10,A,1,Samsung,6.1,256,12,Enhanced,699
R077,10,B,0,BrandX,6.1,64,18,Standard,599
R077,10,C,0,BrandX,6.1,128,18,Standard,899
R077,11,A,0,Samsung,6.1,128,24,Enhanced,599
R077,11,B,1,BrandY,6.0,128,24,Professional,499
R077,11,C,0,BrandX,6.5,64,12,Professional,799
R077,11,None,0,,,,,,
R077,12,A,0,Samsung,6.1,256,18,Enhanced,699
R077,12,B,1,Samsung,5.5,128,24,Enhanced,599
R077,12,C,0,BrandX,5.5,64,24,Standard,799
R077,12,None,0,,,,,,
R078,1,A,0,iPhone,6.5,256,18,Enhanced,699
R078,1,B,0,BrandY,6.5,64,24,Enhanced,599
R078,1,C,1,BrandY,5.5,128,24,Enhanced,499
R078,1,D,0,BrandZ,6.1,256,24,Professional,899
R078,1,None,0,,,,,,
R078,2,A,0,BrandZ,6.1,128,12,Professional,799
R078,2,B,1,BrandZ,6.5,64,18,Standard,699
R078,2,C,0,BrandY,6.5,64,18,Standard,599
R078,2,None,0,,,,,,
R078,3,A,0,Samsung,5.5,128,18,Professional,499
R078,3,B,0,BrandZ,6.0,64,24,Standard,799
R078,3,C,1,BrandY,6.5,256,24,Enhanced,499
R078,3,D,0,BrandZ,5.5,256,18,Professional,899
R078,3,None,0,,,,,,
R078,4,A,1,Samsung,6.5,64,18,Professional,599
R078,4,B,0,BrandZ,6.5,128,12,Professional,699
R078,4,C,0,BrandX,5.5,256,24,Enhanced,899
R078,4,D,0,Samsung,6.0,64,24,Enhanced,499
R078,4,None,0,,,,,,
R078,5,A,0,BrandY,6.0,64,12,Standard,799
R078,5,B,0,Samsung,5.5,128,12,Professional,899
R078,5,C,1,Samsung,5.5,256,24,Professional,599
R078,5,D,0,BrandY,5.5,256,12,Enhanced,699
R078,6,A,1,BrandZ,6.5,128,24,Enhanced,599
R078,6,B,0,BrandY,6.1,64,12,Standard,899
R078,6,C,0,BrandZ,6.0,64,24,Standard,699
R078,6,None,0,,,,,,
R078,7,A,0,BrandY,5.5,128,24,Standard,499
R078,7,B,1,BrandZ,6.1,256,18,Standard,499
R078,7,C,0,BrandX,6.1,256,24,Standard,699
R078,7,D,0,Samsung,6.1,256,12,Standard,599
R078,7,None,0,,,,,,
R078,8,A,0,BrandY,6.5,256,18,Professional,599
R078,8,B,1,iPhone,6.1,256,24,Professional,499
R078,8,C,0,iPhone,6.5,256,18,Professional,599
R078,9,A,1,iPhone,5.5,128,12,Professional,599
R078,9,B,0,BrandY,6.1,64,18,Standard,599
R078,9,C,0,iPhone,5.5,256,24,Standard,799
R078,9,D,0,Samsung,6.5,64,24,Standard,899
R078,10,A,0,iPhone,5.5,128,12,Professional,899
R078,10,B,0,BrandZ,6.1,256,12,Professional,799
R078,10,C,1,BrandX,5.5,64,18,Professional,499
R078,10,None,0,,,,,,
R078,11,A,0,Samsung,6.5,128,18,Standard,499
R078,11,B,0,BrandZ,5.5,256,12,Standard,599
R078,11,C,1,BrandZ,5.5,128,12,Professional,599
R078,12,A,1,BrandX,6.0,128,24,Enhanced,599
R078,12,B,0,BrandX,6.1,256,24,Enhanced,499
R078,12,C,0,iPhone,6.0,64,24,Professional,699
R079,1,A,0,Samsung,5.5,64,24,Enhanced,899
R079,1,B,0,BrandY,6.5,256,12,Standard,899
R079,1,C,1,BrandY,6.5,64,12,Enhanced,599
R079,1,None,0,,,,,,
R079,2,A,1,BrandX,5.5,256,24,Enhanced,699
R079,2,B,0,BrandX,5.5,64,18,Professional,699
R079,2,C,0,BrandZ,6.0,64,18,Professional,899
R079,2,D,0,BrandY,6.5,64,24,Enhanced,699
R079,3,A,0,iPhone,6.5,128,18,Professional,899
R079,3,B,0,BrandZ,6.5,128,24,Standard,599
R079,3,C,1,BrandX,6.1,256,18,Professional,599
R079,3,D,0,Samsung,5.5,128,12,Professional,899
R079,3,None,0,,,,,,
R079,4,A,0,BrandY,6.5,64,12,Enhanced,799
R079,4,B,0,BrandZ,6.0,256,24,Professional,899
R079,4,C,1,Samsung,6.0,128,24,Professional,799
R079,5,A,0,BrandZ,6.0,128,18,Standard,699
R079,5,B,1,iPhone,6.0,128,24,Standard,499
R079,5,C,0,BrandZ,6.1,256,12,Standard,699
R079,5,D,0,Samsung,6.0,256,12,Standard,599
R079,5,None,0,,,,,,
R079,6,A,0,BrandZ,5.5,128,24,Professional,599
R079,6,B,1,iPhone,6.1,256,24,Standard,599
R079,6,C,0,BrandX,5.5,64,12,Professional,899
R079,6,None,0,,,,,,
R079,7,A,0,BrandX,6.5,128,12,Professional,599
R079,7,B,0,BrandX,5.5,128,24,Professional,599
R079,7,C,0,iPhone,6.0,64,18,Standard,499
R079,7,D,1,BrandZ,6.5,128,18,Professional,499
R079,7,None,0,,,,,,
R079,8,A,1,BrandX,6.5,256,12,Standard,499
R079,8,B,0,BrandY,6.1,64,24,Standard,799
R079,8,C,0,BrandZ,6.5,128,12,Professional,799
R079,8,None,0,,,,,,
R079,9,A,0,iPhone,6.1,64,18,Enhanced,699
R079,9,B,1,iPhone,6.0,128,12,Standard,599
R079,9,C,0,BrandY,6.1,128,12,Standard,499
R079,9,None,0,,,,,,
R079,10,A,1,BrandZ,6.0,64,12,Professional,699
R079,10,B,0,BrandZ,5.5,256,12,Professional,799
R079,10,C,0,Samsung,6.0,128,12,Standard,699
R079,10,None,0,,,,,,
R079,11,A,0,BrandZ,5.5,128,18,Enhanced,499
R079,11,B,0,BrandY,6.5,64,12,Enhanced,499
R079,11,C,1,iPhone,6.5,128,18,Standard,899
R079,11,None,0,,,,,,
R079,12,A,1,Samsung,6.0,256,24,Enhanced,499
R079,12,B,0,BrandX,6.1,128,12,Enhanced,499
R079,12,C,0,BrandZ,5.5,256,18,Professional,499
R079,12,D,0,BrandX,6.1,256,24,Standard,499
R079,12,None,0,,,,,,
R080,1,A,0,BrandZ,6.0,64,24,Enhanced,699
R080,1,B,1,BrandX,5.5,256,18,Standard,599
R080,1,C,0,BrandZ,6.0,64,12,Professional,499
R080,1,None,0,,,,,,
R080,2,A,1,BrandZ,6.5,256,18,Professional,499
R080,2,B,0,BrandY,5.5,64,18,Enhanced,599
R080,2,C,0,BrandZ,6.1,64,18,Enhanced,799
R080,2,None,0,,,,,,
R080,3,A,1,Samsung,5.5,64,24,Enhanced,699
R080,3,B,0,BrandX,5.5,256,24,Standard,799
R080,3,C,0,BrandY,5.5,256,24,Professional,899
R080,3,None,0,,,,,,
R080,4,A,0,BrandZ,6.1,64,12,Standard,599
R080,4,B,0,Samsung,6.5,128,12,Standard,699
R080,4,C,1,BrandZ,6.1,256,18,Professional,499
R080,4,None,0,,,,,,
R080,5,A,1,iPhone,6.1,128,24,Professional,599
R080,5,B,0,Samsung,5.5,128,12,Professional,799
R080,5,C,0,iPhone,6.5,128,18,Enhanced,699
R080,5,D,0,BrandX,6.5,256,24,Standard,899
R080,5,None,0,,,,,,
R080,6,A,0,BrandZ,6.1,256,12,Professional,699
R080,6,B,1,BrandY,6.5,128,18,Standard,799
R080,6,C,0,Samsung,6.0,128,24,Professional,799
R080,7,A,0,iPhone,6.1,64,12,Enhanced,799
R080,7,B,0,BrandZ,6.5,64,12,Enhanced,899
R080,7,C,0,BrandY,5.5,128,12,Enhanced,599
R080,7,D,1,iPhone,6.5,128,12,Enhanced,499
R080,7,None,0,,,,,,
R080,8,A,0,BrandZ,5.5,64,12,Professional,499
R080,8,B,0,BrandZ,5.5,64,12,Professional,599
R080,8,C,1,iPhone,6.0,128,12,Standard,899
R080,8,None,0,,,,,,
R080,9,A,0,Samsung,5.5,256,24,Standard,799
R080,9,B,0,iPhone,5.5,256,24,Professional,799
R080,9,C,1,iPhone,6.0,128,18,Enhanced,699
R080,9,None,0,,,,,,
R080,10,A,1,BrandX,6.1,256,24,Professional,699
R080,10,B,0,BrandX,6.1,64,24,Standard,499
R080,10,C,0,BrandZ,5.5,256,24,Standard,899
R080,10,None,0,,,,,,
R080,11,A,0,BrandY,6.0,64,24,Professional,699
R080,11,B,0,Samsung,5.5,128,24,Enhanced,499
R080,11,C,0,BrandX,6.5,128,12,Standard,799
R080,11,D,1,iPhone,6.5,64,18,Professional,799
R080,11,None,0,,,,,,
R080,12,A,0,iPhone,6.0,64,18,Standard,699
R080,12,B,0,BrandZ,6.1,64,12,Enhanced,599
R080,12,C,1,iPhone,5.5,128,12,Professional,499
R080,12,D,0,BrandY,6.5,64,18,Enhanced,499
R080,12,None,0,,,,,,
R081,1,A,1,BrandY,5.5,128,24,Enhanced,499
R081,1,B,0,BrandZ,5.5,256,24,Professional,899
R081,1,C,0,BrandZ,6.5,128,24,Enhanced,799
R081,1,None,0,,,,,,
R081,2,A,1,BrandZ,6.5,128,24,Professional,899
R081,2,B,0,BrandY,6.5,256,12,Enhanced,799
R081,2,C,0,iPhone,6.0,64,24,Professional,799
R081,3,A,1,iPhone,6.0,64,12,Professional,699
R081,3,B,0,BrandY,6.5,64,12,Standard,599
R081,3,C,0,BrandZ,6.5,64,24,Standard,599
R081,3,None,0,,,,,,
R081,4,A,0,BrandY,6.5,128,24,Professional,599
R081,4,B,0,BrandX,6.0,128,18,Standard,899
R081,4,C,1,Samsung,6.0,256,24,Enhanced,599
R081,4,None,0,,,,,,
R081,5,A,0,iPhone,6.5,256,12,Standard,599
R081,5,B,0,BrandZ,6.1,128,12,Standard,699
R081,5,C,1,BrandY,5.5,256,24,Professional,599
R081,6,A,1,iPhone,6.1,128,24,Enhanced,599
R081,6,B,0,BrandY,5.5,128,18,Enhanced,899
R081,6,C,0,BrandZ,5.5,64,24,Standard,499
R081,6,None,0,,,,,,
R081,7,A,0,Samsung,6.0,128,18,Enhanced,799
R081,7,B,0,Samsung,6.0,64,18,Professional,899
R081,7,C,1,iPhone,6.5,128,18,Professional,799
R081,7,D,0,iPhone,6.5,64,12,Professional,699
R081,7,None,0,,,,,,
R081,8,A,0,Samsung,6.1,64,24,Standard,799
R081,8,B,1,BrandX,5.5,64,18,Enhanced,499
R081,8,C,0,BrandY,6.5,128,24,Standard,799
R081,8,None,0,,,,,,
R081,9,A,0,Samsung,6.5,64,24,Professional,699
R081,9,B,1,BrandY,6.1,128,24,Standard,699
R081,9,C,0,BrandZ,6.5,128,18,Professional,799
R081,9,None,0,,,,,,
R081,10,A,0,BrandZ,6.1,256,12,Enhanced,899
R081,10,B,0,BrandZ,6.5,64,24,Professional,899
R081,10,C,1,BrandX,6.1,64,18,Professional,599
R081,10,D,0,Samsung,6.5,128,18,Standard,599
R081,10,None,0,,,,,,
R081,11,A,0,iPhone,6.1,256,18,Professional,699
R081,11,B,0,Samsung,6.1,64,12,Professional,499
R081,11,C,1,Samsung,6.5,128,24,Professional,599
R081,11,None,0,,,,,,
R081,12,A,0,BrandX,6.0,256,12,Enhanced,799
R081,12,B,0,BrandY,6.5,64,24,Professional,899
R081,12,C,0,Samsung,6.0,64,18,Professional,899
R081,12,D,1,BrandY,5.5,128,24,Professional,699
R081,12,None,0,,,,,,
R082,1,A,0,BrandZ,6.5,256,18,Professional,699
R082,1,B,1,BrandZ,6.5,64,24,Professional,599
R082,1,C,0,iPhone,6.5,64,12,Enhanced,499
R082,1,None,0,,,,,,
R082,2,A,0,Samsung,5.5,64,18,Enhanced,699
R082,2,B,0,BrandX,6.5,256,24,Enhanced,699
R082,2,C,0,BrandX,6.5,256,24,Enhanced,699
R082,2,D,1,BrandX,6.1,128,18,Standard,599
R082,2,None,0,,,,,,
R082,3,A,0,BrandX,5.5,128,12,Enhanced,799
R082,3,B,0,BrandX,6.1,128,12,Standard,599
R082,3,C,0,BrandX,6.1,128,12,Professional,899
R082,3,None,1,,,,,,
R082,4,A,0,BrandZ,6.5,256,18,Standard,899
R082,4,B,1,Samsung,6.1,128,12,Professional,499
R082,4,C,0,BrandY,5.5,64,18,Standard,499
R082,5,A,0,BrandZ,6.5,64,12,Standard,699
R082,5,B,1,iPhone,6.0,64,24,Enhanced,499
R082,5,C,0,Samsung,6.1,256,24,Standard,899
R082,5,None,0,,,,,,
R082,6,A,1,Samsung,6.1,128,12,Professional,699
R082,6,B,0,iPhone,6.0,128,18,Professional,699
R082,6,C,0,BrandZ,5.5,128,18,Standard,799
R082,6,D,0,Samsung,6.1,128,24,Enhanced,699
R082,7,A,0,BrandZ,6.1,256,12,Enhanced,899
R082,7,B,0,BrandZ,5.5,64,24,Enhanced,499
R082,7,C,1,Samsung,6.1,128,12,Professional,499
R082,8,A,1,BrandX,6.1,256,12,Enhanced,599
R082,8,B,0,BrandX,6.0,64,12,Standard,899
R082,8,C,0,BrandY,6.5,128,18,Professional,799
R082,8,None,0,,,,,,
R082,9,A,0,BrandX,6.0,64,12,Professional,899
R082,9,B,0,Samsung,6.1,256,24,Enhanced,899
R082,9,C,1,BrandX,5.5,256,18,Standard,599
R082,9,D,0,Samsung,6.0,128,12,Professional,699
R082,9,None,0,,,,,,
R082,10,A,0,BrandY,6.0,256,12,Enhanced,799
R082,10,B,1,Samsung,6.0,256,24,Professional,499
R082,10,C,0,BrandX,5.5,256,12,Enhanced,899
R082,10,None,0,,,,,,
R082,11,A,1,BrandZ,6.1,128,24,Professional,899
R082,11,B,0,iPhone,6.5,64,12,Standard,799
R082,11,C,0,Samsung,6.0,256,18,Standard,799
R082,11,None,0,,,,,,
R082,12,A,0,iPhone,6.5,128,18,Professional,899
R082,12,B,0,BrandY,5.5,256,24,Enhanced,799
R082,12,C,0,BrandY,6.1,256,18,Standard,799
R082,12,None,1,,,,,,
R083,1,A,1,BrandZ,5.5,128,18,Professional,499
R083,1,B,0,BrandZ,6.1,128,24,Professional,799
R083,1,C,0,Samsung,6.5,256,12,Professional,699
R083,1,None,0,,,,,,
R083,2,A,1,Samsung,6.0,256,18,Professional,499
R083,2,B,0,Samsung,5.5,256,24,Professional,499
R083,2,C,0,BrandX,5.5,256,24,Standard,599
R083,3,A,1,BrandZ,6.0,64,24,Enhanced,499
R083,3,B,0,BrandY,6.5,256,24,Standard,499
R083,3,C,0,iPhone,6.5,256,12,Standard,799
R083,3,None,0,,,,,,
R083,4,A,0,BrandX,6.5,256,18,Professional,799
R083,4,B,0,iPhone,6.0,256,18,Standard,799
R083,4,C,1,BrandY,6.1,128,24,Professional,799
R083,5,A,0,BrandX,6.1,256,18,Standard,799
R083,5,B,0,BrandY,6.0,256,12,Standard,599
R083,5,C,1,iPhone,6.1,128,18,Professional,499
R083,5,None,0,,,,,,
R083,6,A,0,BrandZ,6.1,256,18,Enhanced,499
R083,6,B,0,BrandX,6.1,256,24,Standard,499
R083,6,C,1,iPhone,6.1,64,18,Enhanced,499
R083,6,None,0,,,,,,
R083,7,A,1,iPhone,6.0,128,24,Enhanced,499
R083,7,B,0,BrandX,6.5,256,24,Standard,499
R083,7,C,0,BrandZ,6.5,128,24,Enhanced,899
R083,7,None,0,,,,,,
R083,8,A,1,BrandX,6.5,128,24,Enhanced,499
R083,8,B,0,Samsung,6.5,256,18,Enhanced,499
R083,8,C,0,iPhone,6.5,64,12,Professional,699
R083,8,None,0,,,,,,
R083,9,A,0,BrandX,6.5,256,12,Professional,599
R083,9,B,0,BrandY,6.0,64,24,Enhanced,899
R083,9,C,0,Samsung,5.5,64,24,Standard,699
R083,9,D,1,BrandZ,6.1,256,24,Enhanced,599
R083,10,A,1,iPhone,6.1,256,24,Enhanced,899
R083,10,B,0,Samsung,6.5,128,12,Enhanced,599
R083,10,C,0,BrandX,6.1,128,18,Professional,699
R083,10,None,0,,,,,,
R083,11,A,1,BrandX,5.5,128,12,Enhanced,499
R083,11,B,0,BrandX,5.5,64,12,Standard,899
R083,11,C,0,iPhone,6.5,256,24,Standard,699
R083,11,D,0,iPhone,6.0,128,18,Professional,799
R083,11,None,0,,,,,,
R083,12,A,0,BrandX,5.5,256,12,Professional,599
R083,12,B,1,BrandZ,6.5,128,24,Professional,599
R083,12,C,0,Samsung,5.5,64,18,Professional,699
R083,12,D,0,iPhone,6.5,256,12,Standard,899
R084,1,A,0,Samsung,5.5,64,12,Standard,599
R084,1,B,0,BrandX,5.5,64,12,Professional,799
R084,1,C,1,BrandY,6.0,128,18,Enhanced,899
R084,1,None,0,,,,,,
R084,2,A,0,iPhone,6.1,128,12,Professional,599
R084,2,B,0,Samsung,6.0,128,12,Enhanced,699
R084,2,C,0,BrandY,6.1,128,18,Standard,799
R084,2,D,1,iPhone,5.5,256,18,Standard,799
R084,2,None,0,,,,,,
R084,3,A,1,BrandZ,6.1,128,24,Standard,599
R084,3,B,0,BrandY,6.5,128,18,Standard,699
R084,3,C,0,BrandZ,5.5,64,12,Professional,699
R084,3,D,0,iPhone,6.0,256,18,Enhanced,499
R084,3,None,0,,,,,,
R084,4,A,0,BrandY,6.0,64,24,Professional,599
R084,4,B,0,BrandZ,5.5,128,18,Standard,599
R084,4,C,1,iPhone,6.1,128,18,Enhanced,499
R084,4,D,0,BrandX,6.5,128,24,Standard,599
R084,4,None,0,,,,,,
R084,5,A,0,Samsung,5.5,64,24,Standard,699
R084,5,B,1,iPhone,6.1,128,12,Enhanced,799
R084,5,C,0,BrandY,6.5,64,24,Standard,499
R084,5,None,0,,,,,,
R084,6,A,1,BrandX,6.0,256,12,Enhanced,499
R084,6,B,0,iPhone,6.1,64,18,Enhanced,899
R084,6,C,0,BrandY,6.0,256,12,Standard,799
R084,6,None,0,,,,,,
R084,7,A,0,BrandY,6.1,64,18,Enhanced,499
R084,7,B,0,BrandY,5.5,64,18,Professional,599
R084,7,C,1,Samsung,5.5,128,18,Standard,599
R084,7,None,0,,,,,,
R084,8,A,1,iPhone,6.1,64,12,Enhanced,499
R084,8,B,0,iPhone,6.1,64,12,Enhanced,799
R084,8,C,0,BrandY,5.5,64,18,Standard,699
R084,8,None,0,,,,,,
R084,9,A,1,Samsung,6.0,256,24,Standard,599
R084,9,B,0,Samsung,6.0,128,12,Standard,699
R084,9,C,0,Samsung,6.0,64,24,Standard,499
R084,9,D,0,BrandX,6.5,64,24,Standard,499
R084,10,A,0,BrandX,6.1,64,12,Professional,499
R084,10,B,1,Samsung,6.0,256,12,Enhanced,599
R084,10,C,0,BrandZ,6.5,64,12,Standard,599
R084,10,None,0,,,,,,
R084,11,A,1,BrandX,6.1,256,18,Enhanced,499
R084,11,B,0,Samsung,6.1,256,24,Enhanced,799
R084,11,C,0,Samsung,6.1,64,24,Standard,899
R084,11,D,0,BrandX,6.0,128,18,Professional,799
R084,11,None,0,,,,,,
R084,12,A,0,BrandZ,6.5,64,18,Enhanced,499
R084,12,B,1,BrandX,6.0,128,18,Enhanced,699
R084,12,C,0,BrandZ,5.5,128,18,Enhanced,599
R084,12,None,0,,,,,,
R085,1,A,1,BrandX,6.5,128,24,Enhanced,599
R085,1,B,0,BrandX,6.0,256,24,Professional,799
R085,1,C,0,Samsung,6.1,256,12,Standard,699
R085,1,D,0,Samsung,6.5,128,24,Standard,699
R085,1,None,0,,,,,,
R085,2,A,0,BrandZ,6.0,128,18,Standard,699
R085,2,B,1,BrandY,6.1,256,24,Enhanced,599
R085,2,C,0,BrandZ,5.5,128,12,Enhanced,899
R085,2,None,0,,,,,,
R085,3,A,0,BrandY,5.5,128,12,Professional,899
R085,3,B,1,iPhone,5.5,128,24,Professional,599
R085,3,C,0,BrandY,5.5,64,12,Standard,799
R085,4,A,0,iPhone,5.5,128,24,Professional,799
R085,4,B,1,BrandY,5.5,256,12,Enhanced,699
R085,4,C,0,BrandZ,6.0,64,12,Standard,699
R085,4,None,0,,,,,,
R085,5,A,0,BrandX,6.1,64,24,Professional,599
R085,5,B,1,BrandY,6.1,128,18,Standard,599
R085,5,C,0,BrandZ,5.5,128,12,Professional,899
R085,6,A,1,BrandZ,6.1,256,24,Standard,499
R085,6,B,0,Samsung,6.5,256,18,Professional,699
R085,6,C,0,BrandZ,6.5,64,24,Enhanced,799
R085,6,D,0,iPhone,6.5,256,24,Standard,599
R085,6,None,0,,,,,,
R085,7,A,0,Samsung,6.1,256,24,Standard,499
R085,7,B,0,Samsung,6.0,64,18,Enhanced,599
R085,7,C,1,BrandY,6.5,128,24,Standard,699
R085,7,D,0,BrandZ,5.5,128,12,Professional,899
R085,7,None,0,,,,,,
R085,8,A,0,iPhone,5.5,128,24,Standard,499
R085,8,B,0,BrandY,5.5,128,24,Professional,899
R085,8,C,1,iPhone,5.5,64,18,Professional,599
R085,9,A,0,BrandY,5.5,128,24,Standard,499
R085,9,B,0,BrandZ,5.5,64,18,Standard,499
R085,9,C,1,Samsung,6.1,256,24,Enhanced,699
R085,9,D,0,BrandZ,6.1,64,12,Standard,699
R085,9,None,0,,,,,,
R085,10,A,0,BrandZ,6.5,64,12,Enhanced,799
R085,10,B,1,iPhone,5.5,128,12,Standard,599
R085,10,C,0,iPhone,6.1,64,12,Enhanced,799
R085,10,None,0,,,,,,
R085,11,A,0,BrandX,5.5,64,12,Professional,799
R085,11,B,1,BrandX,6.1,64,18,Professional,499
R085,11,C,0,BrandZ,6.0,128,18,Professional,699
R085,11,None,0,,,,,,
R085,12,A,0,BrandX,5.5,256,18,Standard,899
R085,12,B,1,BrandX,6.0,64,24,Standard,499
R085,12,C,0,BrandX,6.1,64,12,Professional,599
R085,12,D,0,iPhone,6.1,64,18,Standard,799
R085,12,None,0,,,,,,
R086,1,A,0,BrandX,6.1,128,24,Standard,799
R086,1,B,0,BrandZ,6.1,256,24,Enhanced,799
R086,1,C,1,BrandY,6.1,256,24,Professional,599
R086,2,A,1,BrandY,6.5,128,24,Enhanced,599
R086,2,B,0,BrandX,6.1,256,18,Standard,599
R086,2,C,0,BrandY,5.5,128,12,Enhanced,799
R086,2,None,0,,,,,,
R086,3,A,0,iPhone,6.1,256,18,Standard,599
R086,3,B,0,iPhone,6.5,256,24,Enhanced,599
R086,3,C,1,BrandX,5.5,256,24,Enhanced,499
R086,4,A,0,BrandZ,5.5,256,18,Standard,799
R086,4,B,0,Samsung,6.0,64,18,Enhanced,599
R086,4,C,0,Samsung,5.5,64,18,Professional,599
R086,4,D,1,Samsung,6.0,64,24,Standard,599
R086,4,None,0,,,,,,
R086,5,A,0,BrandX,6.1,64,12,Enhanced,499
R086,5,B,1,iPhone,6.1,128,24,Standard,599
R086,5,C,0,BrandX,5.5,256,12,Standard,699
R086,5,None,0,,,,,,
R086,6,A,0,Samsung,6.0,64,18,Enhanced,499
R086,6,B,0,BrandX,6.5,256,12,Professional,799
R086,6,C,1,BrandZ,6.0,64,12,Professional,499
R086,7,A,0,Samsung,6.1,64,24,Enhanced,599
R086,7,B,0,BrandZ,5.5,256,18,Enhanced,799
R086,7,C,1,BrandZ,6.5,128,18,Professional,599
R086,7,None,0,,,,,,
R086,8,A,0,iPhone,6.5,64,18,Enhanced,899
R086,8,B,1,iPhone,6.0,128,24,Professional,499
R086,8,C,0,Samsung,5.5,64,24,Professional,799
R086,8,None,0,,,,,,
R086,9,A,0,BrandX,6.5,128,24,Professional,699
R086,9,B,1,iPhone,6.1,64,24,Professional,499
R086,9,C,0,BrandY,6.5,256,24,Standard,699
R086,9,None,0,,,,,,
R086,10,A,0,iPhone,6.5,128,18,Enhanced,599
R086,10,B,1,Samsung,6.5,128,18,Enhanced,499
R086,10,C,0,iPhone,6.5,128,12,Enhanced,799
R086,10,None,0,,,,,,
R086,11,A,1,iPhone,6.1,64,18,Professional,799
R086,11,B,0,BrandZ,6.0,256,24,Enhanced,699
R086,11,C,0,BrandX,6.1,128,18,Standard,699
R086,12,A,0,Samsung,6.1,64,12,Enhanced,899
R086,12,B,0,iPhone,5.5,128,12,Enhanced,599
R086,12,C,1,BrandX,5.5,256,18,Enhanced,599
R087,1,A,0,iPhone,6.0,128,12,Enhanced,799
R087,1,B,1,iPhone,6.0,64,12,Professional,599
R087,1,C,0,BrandZ,6.1,256,24,Enhanced,699
R087,1,D,0,Samsung,6.0,64,18,Professional,899
R087,2,A,0,BrandZ,6.5,128,12,Professional,899
R087,2,B,0,BrandZ,5.5,128,12,Standard,799
R087,2,C,1,BrandX,6.0,256,12,Standard,499
R087,2,None,0,,,,,,
R087,3,A,0,Samsung,6.0,128,18,Professional,599
R087,3,B,0,BrandY,5.5,128,12,Standard,699
