respondent_id,task_id,alternative_id,chosen,course_format,weekly_hours,assessment_style
S042,25,C,0,Competitor_FlippedClassroom,3.5,Mixed
S042,25,D,1,Competitor_HybridOnline,3.5,CaseStudies
S042,25,None,0,,,
S042,26,A,1,Traditional_Lecture,2.5,Projects
S042,26,B,0,Competitor_FlippedClassroom,3.5,Exams
S042,26,C,0,Competitor_HybridOnline,5.5,Mixed
S042,26,D,0,Competitor_HybridOnline,2.5,Mixed
S042,26,None,0,,,
S042,27,A,0,Traditional_Lecture,5.5,CaseStudies
S042,27,B,1,Traditional_Lecture,4.5,CaseStudies
S042,27,C,0,Competitor_HybridOnline,2.5,Exams
S042,27,D,0,Traditional_Lecture,4.5,Mixed
S042,27,None,0,,,
S042,28,A,1,Competitor_HybridOnline,5.5,Projects
S042,28,B,0,Competitor_FlippedClassroom,2.5,Exams
S042,28,C,0,Competitor_FlippedClassroom,2.5,Projects
S042,28,D,0,Competitor_FlippedClassroom,5.5,Mixed
S042,28,None,0,,,
S042,29,A,0,Competitor_ProjectBased,5.5,Exams
S042,29,B,1,Competitor_FlippedClassroom,6.5,CaseStudies
S042,29,C,0,Traditional_Lecture,6.5,Exams
S042,29,D,0,Competitor_FlippedClassroom,3.5,Projects
S042,29,None,0,,,
S042,30,A,1,Competitor_ProjectBased,3.5,CaseStudies
S042,30,B,0,Traditional_Lecture,4.5,Exams
S042,30,C,0,Traditional_Lecture,2.5,Mixed
S042,30,D,0,Traditional_Lecture,4.5,Projects
S042,30,None,0,,,
S043,1,A,0,Competitor_ProjectBased,3.5,CaseStudies
S043,1,B,0,Competitor_FlippedClassroom,3.5,CaseStudies
S043,1,C,1,Competitor_HybridOnline,5.5,Projects
S043,1,D,0,Traditional_Lecture,3.5,CaseStudies
S043,1,None,0,,,
S043,2,A,0,Traditional_Lecture,3.5,Projects
S043,2,B,1,Competitor_FlippedClassroom,2.5,CaseStudies
S043,2,C,0,Traditional_Lecture,6.5,Projects
S043,2,D,0,Competitor_FlippedClassroom,8.0,CaseStudies
S043,2,None,0,,,
S043,3,A,0,Competitor_ProjectBased,3.5,Mixed
S043,3,B,1,Competitor_HybridOnline,2.5,CaseStudies
S043,3,C,0,Traditional_Lecture,4.5,CaseStudies
S043,3,D,0,Traditional_Lecture,3.5,Mixed
S043,3,None,0,,,
S043,4,A,0,Competitor_HybridOnline,5.5,Projects
S043,4,B,0,Competitor_FlippedClassroom,5.5,CaseStudies
S043,4,C,1,Competitor_FlippedClassroom,3.5,Mixed
S043,4,D,0,Competitor_HybridOnline,2.5,CaseStudies
S043,4,None,0,,,
S043,5,A,0,Traditional_Lecture,5.5,Exams
S043,5,B,1,Traditional_Lecture,8.0,Projects
S043,5,C,0,Traditional_Lecture,4.5,Mixed
S043,5,D,0,Competitor_HybridOnline,4.5,CaseStudies
S043,5,None,0,,,
S043,6,A,0,Competitor_ProjectBased,4.5,Mixed
S043,6,B,0,Competitor_ProjectBased,5.5,CaseStudies
S043,6,C,1,Competitor_HybridOnline,8.0,Projects
S043,6,D,0,Competitor_HybridOnline,4.5,Exams
S043,6,None,0,,,
S043,7,A,0,Competitor_HybridOnline,4.5,Exams
S043,7,B,1,Competitor_ProjectBased,8.0,Mixed
S043,7,C,0,Competitor_ProjectBased,4.5,Projects
S043,7,D,0,Competitor_ProjectBased,4.5,Projects
S043,7,None,0,,,
S043,8,A,1,Competitor_FlippedClassroom,4.5,Mixed
S043,8,B,0,Competitor_FlippedClassroom,4.5,CaseStudies
S043,8,C,0,Competitor_ProjectBased,4.5,CaseStudies
S043,8,D,0,Competitor_FlippedClassroom,6.5,Projects
S043,8,None,0,,,
S043,9,A,0,Competitor_ProjectBased,3.5,Mixed
S043,9,B,0,Competitor_ProjectBased,3.5,CaseStudies
S043,9,C,1,Competitor_FlippedClassroom,2.5,Mixed
S043,9,D,0,Competitor_FlippedClassroom,3.5,Mixed
S043,9,None,0,,,
S043,10,A,0,Competitor_FlippedClassroom,8.0,CaseStudies
S043,10,B,0,Competitor_ProjectBased,3.5,CaseStudies
S043,10,C,0,Competitor_HybridOnline,8.0,Mixed
S043,10,D,0,Competitor_HybridOnline,6.5,Mixed
S043,10,None,1,,,
S043,11,A,0,Competitor_FlippedClassroom,4.5,Exams
S043,11,B,0,Competitor_ProjectBased,2.5,CaseStudies
S043,11,C,1,Competitor_HybridOnline,2.5,Exams
S043,11,D,0,Competitor_FlippedClassroom,4.5,CaseStudies
S043,11,None,0,,,
S043,12,A,1,Competitor_HybridOnline,6.5,Mixed
S043,12,B,0,Competitor_HybridOnline,3.5,Mixed
S043,12,C,0,Traditional_Lecture,5.5,CaseStudies
S043,12,D,0,Traditional_Lecture,5.5,CaseStudies
S043,12,None,0,,,
S043,13,A,1,Competitor_HybridOnline,4.5,Exams
S043,13,B,0,Competitor_FlippedClassroom,3.5,Exams
S043,13,C,0,Competitor_ProjectBased,2.5,Exams
S043,13,D,0,Traditional_Lecture,4.5,Exams
S043,13,None,0,,,
S043,14,A,0,Competitor_ProjectBased,3.5,Exams
S043,14,B,0,Competitor_HybridOnline,3.5,Exams
S043,14,C,0,Traditional_Lecture,2.5,Exams
S043,14,D,1,Competitor_ProjectBased,6.5,Mixed
S043,14,None,0,,,
S043,15,A,0,Competitor_ProjectBased,5.5,Projects
S043,15,B,1,Competitor_FlippedClassroom,3.5,Mixed
S043,15,C,0,Competitor_ProjectBased,3.5,Projects
S043,15,D,0,Traditional_Lecture,6.5,Mixed
S043,15,None,0,,,
S043,16,A,0,Competitor_FlippedClassroom,3.5,CaseStudies
S043,16,B,0,Competitor_FlippedClassroom,6.5,Exams
S043,16,C,0,Competitor_FlippedClassroom,2.5,Mixed
S043,16,D,1,Competitor_HybridOnline,2.5,Exams
S043,16,None,0,,,
S043,17,A,1,Competitor_FlippedClassroom,5.5,Projects
S043,17,B,0,Competitor_FlippedClassroom,5.5,Projects
S043,17,C,0,Competitor_FlippedClassroom,3.5,Mixed
S043,17,D,0,Traditional_Lecture,2.5,Projects
S043,17,None,0,,,
S043,18,A,0,Competitor_ProjectBased,5.5,CaseStudies
S043,18,B,0,Competitor_HybridOnline,3.5,Projects
S043,18,C,0,Traditional_Lecture,2.5,CaseStudies
S043,18,D,0,Competitor_HybridOnline,5.5,Projects
S043,18,None,1,,,
S043,19,A,1,Competitor_HybridOnline,6.5,CaseStudies
S043,19,B,0,Traditional_Lecture,6.5,Mixed
S043,19,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S043,19,D,0,Competitor_HybridOnline,6.5,Mixed
S043,19,None,0,,,
S043,20,A,0,Competitor_ProjectBased,2.5,CaseStudies
S043,20,B,0,Competitor_HybridOnline,5.5,Projects
S043,20,C,1,Competitor_ProjectBased,3.5,Exams
S043,20,D,0,Competitor_HybridOnline,3.5,CaseStudies
S043,20,None,0,,,
S043,21,A,0,Competitor_FlippedClassroom,3.5,Mixed
S043,21,B,0,Competitor_ProjectBased,5.5,Mixed
S043,21,C,0,Competitor_FlippedClassroom,8.0,Mixed
S043,21,D,1,Competitor_FlippedClassroom,5.5,CaseStudies
S043,21,None,0,,,
S043,22,A,0,Traditional_Lecture,8.0,Projects
S043,22,B,0,Traditional_Lecture,5.5,Exams
S043,22,C,0,Competitor_HybridOnline,6.5,Mixed
S043,22,D,1,Competitor_ProjectBased,5.5,Exams
S043,22,None,0,,,
S043,23,A,0,Competitor_HybridOnline,5.5,CaseStudies
S043,23,B,1,Competitor_HybridOnline,2.5,CaseStudies
S043,23,C,0,Competitor_ProjectBased,4.5,Projects
S043,23,D,0,Competitor_ProjectBased,4.5,Mixed
S043,23,None,0,,,
S043,24,A,1,Competitor_HybridOnline,3.5,Projects
S043,24,B,0,Competitor_FlippedClassroom,6.5,Projects
S043,24,C,0,Traditional_Lecture,5.5,Mixed
S043,24,D,0,Traditional_Lecture,3.5,Exams
S043,24,None,0,,,
S043,25,A,0,Competitor_FlippedClassroom,2.5,Exams
S043,25,B,0,Competitor_ProjectBased,2.5,Mixed
S043,25,C,1,Competitor_HybridOnline,3.5,Mixed
S043,25,D,0,Competitor_FlippedClassroom,5.5,Mixed
S043,25,None,0,,,
S043,26,A,0,Competitor_FlippedClassroom,3.5,CaseStudies
S043,26,B,0,Competitor_ProjectBased,3.5,Exams
S043,26,C,1,Competitor_FlippedClassroom,2.5,Exams
S043,26,D,0,Competitor_FlippedClassroom,4.5,CaseStudies
S043,26,None,0,,,
S043,27,A,0,Competitor_HybridOnline,3.5,Projects
S043,27,B,0,Traditional_Lecture,3.5,Exams
S043,27,C,1,Traditional_Lecture,2.5,Mixed
S043,27,D,0,Competitor_FlippedClassroom,6.5,Exams
S043,27,None,0,,,
S043,28,A,1,Competitor_HybridOnline,6.5,Mixed
S043,28,B,0,Competitor_FlippedClassroom,3.5,Projects
S043,28,C,0,Competitor_FlippedClassroom,2.5,Mixed
S043,28,D,0,Competitor_FlippedClassroom,4.5,Exams
S043,28,None,0,,,
S043,29,A,0,Traditional_Lecture,5.5,Projects
S043,29,B,0,Competitor_FlippedClassroom,2.5,CaseStudies
S043,29,C,1,Competitor_FlippedClassroom,3.5,Projects
S043,29,D,0,Competitor_ProjectBased,6.5,Mixed
S043,29,None,0,,,
S043,30,A,0,Competitor_HybridOnline,3.5,CaseStudies
S043,30,B,0,Competitor_FlippedClassroom,8.0,Exams
S043,30,C,1,Competitor_FlippedClassroom,3.5,Exams
S043,30,D,0,Traditional_Lecture,5.5,Projects
S043,30,None,0,,,
S044,1,A,0,Traditional_Lecture,4.5,CaseStudies
S044,1,B,0,Competitor_HybridOnline,8.0,CaseStudies
S044,1,C,0,Competitor_HybridOnline,6.5,CaseStudies
S044,1,D,0,Competitor_ProjectBased,6.5,CaseStudies
S044,1,None,1,,,
S044,2,A,0,Competitor_ProjectBased,6.5,CaseStudies
S044,2,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S044,2,C,0,Competitor_FlippedClassroom,2.5,Projects
S044,2,D,0,Traditional_Lecture,6.5,Mixed
S044,2,None,1,,,
S044,3,A,0,Competitor_ProjectBased,2.5,CaseStudies
S044,3,B,0,Competitor_HybridOnline,5.5,Mixed
S044,3,C,0,Competitor_ProjectBased,2.5,Mixed
S044,3,D,1,Competitor_HybridOnline,3.5,Exams
S044,3,None,0,,,
S044,4,A,0,Competitor_FlippedClassroom,5.5,Projects
S044,4,B,0,Competitor_HybridOnline,6.5,Projects
S044,4,C,0,Competitor_ProjectBased,5.5,Projects
S044,4,D,1,Competitor_FlippedClassroom,2.5,Projects
S044,4,None,0,,,
S044,5,A,1,Competitor_HybridOnline,4.5,CaseStudies
S044,5,B,0,Competitor_HybridOnline,5.5,CaseStudies
S044,5,C,0,Competitor_ProjectBased,3.5,CaseStudies
S044,5,D,0,Competitor_FlippedClassroom,5.5,Exams
S044,5,None,0,,,
S044,6,A,1,Competitor_FlippedClassroom,3.5,Exams
S044,6,B,0,Competitor_ProjectBased,4.5,Exams
S044,6,C,0,Competitor_ProjectBased,5.5,CaseStudies
S044,6,D,0,Competitor_HybridOnline,2.5,Mixed
S044,6,None,0,,,
S044,7,A,0,Competitor_ProjectBased,6.5,CaseStudies
S044,7,B,1,Traditional_Lecture,5.5,Exams
S044,7,C,0,Competitor_ProjectBased,4.5,Projects
S044,7,D,0,Competitor_ProjectBased,6.5,Projects
S044,7,None,0,,,
S044,8,A,0,Traditional_Lecture,2.5,Projects
S044,8,B,0,Competitor_ProjectBased,2.5,Exams
S044,8,C,0,Competitor_FlippedClassroom,8.0,Mixed
S044,8,D,0,Traditional_Lecture,5.5,CaseStudies
S044,8,None,1,,,
S044,9,A,0,Competitor_ProjectBased,6.5,CaseStudies
S044,9,B,0,Competitor_ProjectBased,6.5,Mixed
S044,9,C,0,Competitor_ProjectBased,4.5,Exams
S044,9,D,1,Traditional_Lecture,5.5,CaseStudies
S044,9,None,0,,,
S044,10,A,0,Competitor_HybridOnline,6.5,Exams
S044,10,B,1,Traditional_Lecture,3.5,CaseStudies
S044,10,C,0,Competitor_ProjectBased,8.0,CaseStudies
S044,10,D,0,Competitor_ProjectBased,3.5,Projects
S044,10,None,0,,,
S044,11,A,1,Competitor_FlippedClassroom,2.5,CaseStudies
S044,11,B,0,Competitor_ProjectBased,5.5,Projects
S044,11,C,0,Traditional_Lecture,2.5,Mixed
S044,11,D,0,Traditional_Lecture,3.5,Projects
S044,11,None,0,,,
S044,12,A,0,Competitor_HybridOnline,6.5,Projects
S044,12,B,0,Competitor_HybridOnline,3.5,CaseStudies
S044,12,C,1,Competitor_ProjectBased,3.5,Exams
S044,12,D,0,Traditional_Lecture,3.5,Exams
S044,12,None,0,,,
S044,13,A,0,Competitor_ProjectBased,8.0,CaseStudies
S044,13,B,0,Traditional_Lecture,3.5,CaseStudies
S044,13,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S044,13,D,0,Traditional_Lecture,2.5,CaseStudies
S044,13,None,1,,,
S044,14,A,0,Competitor_ProjectBased,6.5,Mixed
S044,14,B,1,Competitor_HybridOnline,4.5,Mixed
S044,14,C,0,Competitor_ProjectBased,6.5,Projects
S044,14,D,0,Competitor_ProjectBased,6.5,Projects
S044,14,None,0,,,
S044,15,A,1,Competitor_FlippedClassroom,2.5,CaseStudies
S044,15,B,0,Competitor_HybridOnline,4.5,Mixed
S044,15,C,0,Competitor_ProjectBased,5.5,CaseStudies
S044,15,D,0,Traditional_Lecture,6.5,Mixed
S044,15,None,0,,,
S044,16,A,0,Competitor_ProjectBased,2.5,Projects
S044,16,B,1,Competitor_FlippedClassroom,3.5,Projects
S044,16,C,0,Competitor_HybridOnline,3.5,Exams
S044,16,D,0,Competitor_ProjectBased,5.5,CaseStudies
S044,16,None,0,,,
S044,17,A,1,Competitor_HybridOnline,6.5,Mixed
S044,17,B,0,Competitor_ProjectBased,2.5,Projects
S044,17,C,0,Competitor_FlippedClassroom,6.5,CaseStudies
S044,17,D,0,Traditional_Lecture,4.5,Exams
S044,17,None,0,,,
S044,18,A,0,Competitor_HybridOnline,5.5,CaseStudies
S044,18,B,0,Competitor_FlippedClassroom,5.5,CaseStudies
S044,18,C,0,Traditional_Lecture,4.5,Mixed
S044,18,D,1,Traditional_Lecture,4.5,Projects
S044,18,None,0,,,
S044,19,A,0,Competitor_HybridOnline,5.5,CaseStudies
S044,19,B,0,Competitor_FlippedClassroom,5.5,CaseStudies
S044,19,C,0,Competitor_FlippedClassroom,4.5,Projects
S044,19,D,1,Competitor_FlippedClassroom,4.5,Projects
S044,19,None,0,,,
S044,20,A,1,Competitor_ProjectBased,6.5,CaseStudies
S044,20,B,0,Traditional_Lecture,2.5,Exams
S044,20,C,0,Traditional_Lecture,8.0,Exams
S044,20,D,0,Competitor_FlippedClassroom,6.5,CaseStudies
S044,20,None,0,,,
S044,21,A,1,Competitor_HybridOnline,2.5,Projects
S044,21,B,0,Traditional_Lecture,2.5,CaseStudies
S044,21,C,0,Competitor_FlippedClassroom,2.5,Projects
S044,21,D,0,Competitor_ProjectBased,4.5,Mixed
S044,21,None,0,,,
S044,22,A,0,Traditional_Lecture,2.5,Projects
S044,22,B,1,Competitor_ProjectBased,4.5,Exams
S044,22,C,0,Traditional_Lecture,6.5,Exams
S044,22,D,0,Traditional_Lecture,6.5,Exams
S044,22,None,0,,,
S044,23,A,0,Competitor_FlippedClassroom,3.5,CaseStudies
S044,23,B,0,Competitor_HybridOnline,2.5,Mixed
S044,23,C,0,Competitor_ProjectBased,6.5,Exams
S044,23,D,0,Competitor_ProjectBased,3.5,Exams
S044,23,None,1,,,
S044,24,A,0,Competitor_HybridOnline,6.5,Mixed
S044,24,B,0,Competitor_FlippedClassroom,8.0,Exams
S044,24,C,0,Competitor_HybridOnline,6.5,Projects
S044,24,D,0,Competitor_ProjectBased,2.5,CaseStudies
S044,24,None,1,,,
S044,25,A,0,Competitor_ProjectBased,8.0,Projects
S044,25,B,0,Competitor_HybridOnline,5.5,Mixed
S044,25,C,1,Competitor_ProjectBased,4.5,CaseStudies
S044,25,D,0,Competitor_HybridOnline,3.5,Mixed
S044,25,None,0,,,
S044,26,A,0,Competitor_ProjectBased,3.5,Projects
S044,26,B,1,Competitor_HybridOnline,3.5,Projects
S044,26,C,0,Traditional_Lecture,2.5,Exams
S044,26,D,0,Traditional_Lecture,3.5,Exams
S044,26,None,0,,,
S044,27,A,0,Competitor_HybridOnline,3.5,Projects
S044,27,B,0,Traditional_Lecture,4.5,Mixed
S044,27,C,0,Competitor_ProjectBased,6.5,Projects
S044,27,D,0,Competitor_HybridOnline,5.5,CaseStudies
S044,27,None,1,,,
S044,28,A,0,Traditional_Lecture,8.0,Mixed
S044,28,B,0,Competitor_FlippedClassroom,5.5,Exams
S044,28,C,1,Competitor_ProjectBased,3.5,CaseStudies
S044,28,D,0,Competitor_FlippedClassroom,4.5,Exams
S044,28,None,0,,,
S044,29,A,1,Traditional_Lecture,2.5,Mixed
S044,29,B,0,Competitor_HybridOnline,3.5,CaseStudies
S044,29,C,0,Competitor_HybridOnline,8.0,CaseStudies
S044,29,D,0,Competitor_ProjectBased,5.5,Projects
S044,29,None,0,,,
S044,30,A,0,Competitor_ProjectBased,8.0,CaseStudies
S044,30,B,0,Competitor_ProjectBased,6.5,Projects
S044,30,C,0,Traditional_Lecture,3.5,Mixed
S044,30,D,1,Competitor_HybridOnline,2.5,CaseStudies
S044,30,None,0,,,
S045,1,A,0,Competitor_ProjectBased,3.5,Exams
S045,1,B,0,Competitor_FlippedClassroom,3.5,CaseStudies
S045,1,C,0,Competitor_ProjectBased,3.5,Projects
S045,1,D,1,Competitor_HybridOnline,2.5,Exams
S045,1,None,0,,,
S045,2,A,1,Competitor_ProjectBased,8.0,Mixed
S045,2,B,0,Competitor_ProjectBased,4.5,Exams
S045,2,C,0,Traditional_Lecture,5.5,Projects
S045,2,D,0,Competitor_FlippedClassroom,3.5,Mixed
S045,2,None,0,,,
S045,3,A,0,Competitor_ProjectBased,6.5,CaseStudies
S045,3,B,1,Competitor_FlippedClassroom,5.5,Exams
S045,3,C,0,Competitor_HybridOnline,8.0,Mixed
S045,3,D,0,Competitor_HybridOnline,2.5,Mixed
S045,3,None,0,,,
S045,4,A,1,Competitor_ProjectBased,2.5,CaseStudies
S045,4,B,0,Traditional_Lecture,5.5,CaseStudies
S045,4,C,0,Competitor_HybridOnline,6.5,Projects
S045,4,D,0,Competitor_ProjectBased,6.5,Projects
S045,4,None,0,,,
S045,5,A,0,Competitor_HybridOnline,4.5,Mixed
S045,5,B,0,Traditional_Lecture,3.5,Mixed
S045,5,C,0,Competitor_HybridOnline,4.5,Exams
S045,5,D,1,Competitor_FlippedClassroom,2.5,Projects
S045,5,None,0,,,
S045,6,A,0,Competitor_HybridOnline,3.5,CaseStudies
S045,6,B,1,Traditional_Lecture,5.5,Exams
S045,6,C,0,Traditional_Lecture,4.5,CaseStudies
S045,6,D,0,Traditional_Lecture,6.5,Mixed
S045,6,None,0,,,
S045,7,A,0,Traditional_Lecture,5.5,Projects
S045,7,B,0,Competitor_ProjectBased,2.5,Projects
S045,7,C,0,Competitor_HybridOnline,6.5,Mixed
S045,7,D,0,Competitor_FlippedClassroom,6.5,Projects
S045,7,None,1,,,
S045,8,A,0,Traditional_Lecture,8.0,CaseStudies
S045,8,B,1,Traditional_Lecture,4.5,Projects
S045,8,C,0,Competitor_HybridOnline,2.5,Exams
S045,8,D,0,Competitor_FlippedClassroom,8.0,Mixed
S045,8,None,0,,,
S045,9,A,0,Competitor_FlippedClassroom,8.0,Mixed
S045,9,B,0,Competitor_ProjectBased,5.5,Projects
S045,9,C,1,Competitor_HybridOnline,3.5,Projects
S045,9,D,0,Competitor_ProjectBased,2.5,Mixed
S045,9,None,0,,,
S045,10,A,0,Competitor_ProjectBased,6.5,Exams
S045,10,B,1,Traditional_Lecture,3.5,Exams
S045,10,C,0,Traditional_Lecture,3.5,Exams
S045,10,D,0,Competitor_ProjectBased,3.5,Exams
S045,10,None,0,,,
S045,11,A,0,Competitor_HybridOnline,4.5,Exams
S045,11,B,1,Competitor_HybridOnline,6.5,Exams
S045,11,C,0,Competitor_HybridOnline,8.0,Mixed
S045,11,D,0,Traditional_Lecture,4.5,Exams
S045,11,None,0,,,
S045,12,A,0,Competitor_ProjectBased,3.5,CaseStudies
S045,12,B,0,Competitor_FlippedClassroom,6.5,Mixed
S045,12,C,0,Traditional_Lecture,6.5,Exams
S045,12,D,1,Traditional_Lecture,3.5,Projects
S045,12,None,0,,,
S045,13,A,0,Competitor_ProjectBased,3.5,Projects
S045,13,B,0,Competitor_HybridOnline,8.0,Mixed
S045,13,C,1,Traditional_Lecture,4.5,CaseStudies
S045,13,D,0,Competitor_HybridOnline,2.5,CaseStudies
S045,13,None,0,,,
S045,14,A,0,Competitor_FlippedClassroom,3.5,Projects
S045,14,B,1,Competitor_HybridOnline,6.5,Exams
S045,14,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S045,14,D,0,Competitor_HybridOnline,5.5,Mixed
S045,14,None,0,,,
S045,15,A,0,Competitor_ProjectBased,3.5,Exams
S045,15,B,0,Traditional_Lecture,5.5,Projects
S045,15,C,1,Traditional_Lecture,6.5,Mixed
S045,15,D,0,Traditional_Lecture,8.0,Mixed
S045,15,None,0,,,
S045,16,A,0,Competitor_ProjectBased,5.5,Exams
S045,16,B,0,Competitor_ProjectBased,5.5,Exams
S045,16,C,0,Competitor_FlippedClassroom,2.5,Exams
S045,16,D,1,Competitor_FlippedClassroom,5.5,CaseStudies
S045,16,None,0,,,
S045,17,A,0,Competitor_ProjectBased,2.5,Exams
S045,17,B,0,Competitor_ProjectBased,3.5,Mixed
S045,17,C,0,Competitor_HybridOnline,4.5,Exams
S045,17,D,1,Traditional_Lecture,2.5,Mixed
S045,17,None,0,,,
S045,18,A,0,Competitor_FlippedClassroom,8.0,Mixed
S045,18,B,1,Competitor_HybridOnline,3.5,Mixed
S045,18,C,0,Competitor_ProjectBased,5.5,Exams
S045,18,D,0,Competitor_ProjectBased,2.5,CaseStudies
S045,18,None,0,,,
S045,19,A,0,Competitor_ProjectBased,8.0,Mixed
S045,19,B,0,Competitor_HybridOnline,2.5,Exams
S045,19,C,0,Competitor_ProjectBased,4.5,Projects
S045,19,D,1,Traditional_Lecture,3.5,Exams
S045,19,None,0,,,
S045,20,A,0,Competitor_ProjectBased,2.5,Exams
S045,20,B,1,Competitor_ProjectBased,4.5,Mixed
S045,20,C,0,Traditional_Lecture,3.5,Projects
S045,20,D,0,Traditional_Lecture,3.5,Exams
S045,20,None,0,,,
S045,21,A,1,Competitor_ProjectBased,4.5,Exams
S045,21,B,0,Competitor_ProjectBased,6.5,Mixed
S045,21,C,0,Traditional_Lecture,5.5,Exams
S045,21,D,0,Competitor_ProjectBased,5.5,Exams
S045,21,None,0,,,
S045,22,A,0,Competitor_ProjectBased,4.5,Exams
S045,22,B,0,Competitor_FlippedClassroom,2.5,Exams
S045,22,C,1,Traditional_Lecture,2.5,CaseStudies
S045,22,D,0,Traditional_Lecture,5.5,Mixed
S045,22,None,0,,,
S045,23,A,0,Competitor_HybridOnline,6.5,Exams
S045,23,B,0,Competitor_ProjectBased,3.5,Projects
S045,23,C,0,Traditional_Lecture,4.5,Projects
S045,23,D,0,Competitor_FlippedClassroom,8.0,Exams
S045,23,None,1,,,
S045,24,A,0,Traditional_Lecture,5.5,Projects
S045,24,B,0,Competitor_FlippedClassroom,3.5,Projects
S045,24,C,1,Competitor_HybridOnline,2.5,Mixed
S045,24,D,0,Competitor_FlippedClassroom,5.5,Projects
S045,24,None,0,,,
S045,25,A,0,Traditional_Lecture,5.5,Projects
S045,25,B,1,Competitor_HybridOnline,3.5,Mixed
S045,25,C,0,Competitor_ProjectBased,3.5,CaseStudies
S045,25,D,0,Competitor_HybridOnline,6.5,Mixed
S045,25,None,0,,,
S045,26,A,0,Competitor_ProjectBased,3.5,Exams
S045,26,B,0,Competitor_HybridOnline,4.5,CaseStudies
S045,26,C,1,Traditional_Lecture,2.5,CaseStudies
S045,26,D,0,Competitor_FlippedClassroom,8.0,Mixed
S045,26,None,0,,,
S045,27,A,0,Competitor_FlippedClassroom,6.5,Projects
S045,27,B,0,Traditional_Lecture,8.0,Projects
S045,27,C,0,Competitor_FlippedClassroom,8.0,Exams
S045,27,D,1,Competitor_FlippedClassroom,3.5,Exams
S045,27,None,0,,,
S045,28,A,0,Traditional_Lecture,8.0,CaseStudies
S045,28,B,0,Competitor_FlippedClassroom,3.5,Mixed
S045,28,C,1,Traditional_Lecture,6.5,Exams
S045,28,D,0,Competitor_FlippedClassroom,8.0,Exams
S045,28,None,0,,,
S045,29,A,0,Traditional_Lecture,5.5,Exams
S045,29,B,0,Competitor_ProjectBased,3.5,CaseStudies
S045,29,C,1,Competitor_FlippedClassroom,3.5,Exams
S045,29,D,0,Competitor_ProjectBased,4.5,CaseStudies
S045,29,None,0,,,
S045,30,A,0,Competitor_HybridOnline,8.0,Mixed
S045,30,B,0,Competitor_HybridOnline,8.0,Projects
S045,30,C,1,Competitor_FlippedClassroom,3.5,CaseStudies
S045,30,D,0,Competitor_ProjectBased,3.5,Projects
S045,30,None,0,,,
S046,1,A,1,Competitor_HybridOnline,5.5,Mixed
S046,1,B,0,Competitor_HybridOnline,2.5,Mixed
S046,1,C,0,Traditional_Lecture,5.5,CaseStudies
S046,1,D,0,Competitor_FlippedClassroom,2.5,Exams
S046,1,None,0,,,
S046,2,A,0,Competitor_HybridOnline,6.5,Mixed
S046,2,B,0,Competitor_FlippedClassroom,5.5,Exams
S046,2,C,0,Competitor_ProjectBased,3.5,Mixed
S046,2,D,1,Competitor_ProjectBased,3.5,CaseStudies
S046,2,None,0,,,
S046,3,A,0,Traditional_Lecture,5.5,Exams
S046,3,B,0,Competitor_HybridOnline,4.5,Mixed
S046,3,C,1,Competitor_FlippedClassroom,5.5,Projects
S046,3,D,0,Competitor_ProjectBased,5.5,CaseStudies
S046,3,None,0,,,
S046,4,A,0,Competitor_ProjectBased,3.5,CaseStudies
S046,4,B,0,Competitor_FlippedClassroom,5.5,Projects
S046,4,C,0,Traditional_Lecture,3.5,CaseStudies
S046,4,D,1,Competitor_HybridOnline,3.5,Projects
S046,4,None,0,,,
S046,5,A,0,Traditional_Lecture,4.5,Mixed
S046,5,B,0,Competitor_ProjectBased,8.0,Exams
S046,5,C,1,Competitor_ProjectBased,8.0,Mixed
S046,5,D,0,Competitor_HybridOnline,2.5,Exams
S046,5,None,0,,,
S046,6,A,0,Traditional_Lecture,3.5,Mixed
S046,6,B,1,Competitor_ProjectBased,3.5,Projects
S046,6,C,0,Competitor_HybridOnline,6.5,Exams
S046,6,D,0,Competitor_FlippedClassroom,2.5,Mixed
S046,6,None,0,,,
S046,7,A,0,Competitor_HybridOnline,6.5,Mixed
S046,7,B,0,Traditional_Lecture,5.5,Projects
S046,7,C,0,Competitor_FlippedClassroom,2.5,Mixed
S046,7,D,1,Competitor_HybridOnline,4.5,Mixed
S046,7,None,0,,,
S046,8,A,0,Competitor_FlippedClassroom,8.0,CaseStudies
S046,8,B,1,Competitor_ProjectBased,2.5,CaseStudies
S046,8,C,0,Competitor_HybridOnline,6.5,Projects
S046,8,D,0,Competitor_FlippedClassroom,4.5,Exams
S046,8,None,0,,,
S046,9,A,0,Competitor_ProjectBased,4.5,CaseStudies
S046,9,B,1,Competitor_FlippedClassroom,6.5,Mixed
S046,9,C,0,Competitor_HybridOnline,3.5,CaseStudies
S046,9,D,0,Traditional_Lecture,8.0,Exams
S046,9,None,0,,,
S046,10,A,0,Traditional_Lecture,6.5,Projects
S046,10,B,0,Competitor_FlippedClassroom,5.5,Exams
S046,10,C,0,Competitor_FlippedClassroom,5.5,CaseStudies
S046,10,D,1,Traditional_Lecture,2.5,CaseStudies
S046,10,None,0,,,
