respondent_id,task_id,alternative_id,chosen,Roast,Size,Milk Option,Origin
52,7,1,0,Light,Medium,Oat Milk,Ethiopia
52,7,2,0,Light,Medium,No Milk,Ethiopia
52,7,3,1,Light,Large,No Milk,Ethiopia
52,8,1,0,Dark,Medium,Whole Milk,Brazil
52,8,2,0,Medium,Medium,No Milk,Ethiopia
52,8,3,1,Dark,Large,Oat Milk,Brazil
52,9,1,0,Medium,Small,Whole Milk,Ethiopia
52,9,2,1,Medium,Small,No Milk,Ethiopia
52,9,3,0,Medium,Small,No Milk,Brazil
52,10,1,1,Light,Medium,Oat Milk,Brazil
52,10,2,0,Light,Small,No Milk,Ethiopia
52,10,3,0,Dark,Small,Whole Milk,Colombia
53,1,1,0,Dark,Large,Oat Milk,Brazil
53,1,2,1,Medium,Medium,Whole Milk,Brazil
53,1,3,0,Medium,Large,Oat Milk,Colombia
53,2,1,0,Light,Small,Oat Milk,Ethiopia
53,2,2,0,Dark,Small,No Milk,Colombia
53,2,3,1,Light,Medium,Whole Milk,Colombia
53,3,1,0,Medium,Large,Whole Milk,Ethiopia
53,3,2,1,Dark,Large,No Milk,Colombia
53,3,3,0,Dark,Medium,Oat Milk,Colombia
53,4,1,0,Medium,Medium,Whole Milk,Ethiopia
53,4,2,1,Dark,Large,No Milk,Colombia
53,4,3,0,Light,Medium,Oat Milk,Ethiopia
53,5,1,0,Medium,Medium,No Milk,Colombia
53,5,2,1,Dark,Medium,Whole Milk,Colombia
53,5,3,0,Light,Medium,Whole Milk,Ethiopia
53,6,1,0,Light,Large,Whole Milk,Ethiopia
53,6,2,1,Dark,Large,Whole Milk,Ethiopia
53,6,3,0,Light,Large,No Milk,Ethiopia
53,7,1,1,Dark,Medium,Whole Milk,Brazil
53,7,2,0,Medium,Medium,No Milk,Colombia
53,7,3,0,Light,Medium,Oat Milk,Brazil
53,8,1,0,Dark,Medium,Oat Milk,Colombia
53,8,2,1,Medium,Medium,Oat Milk,Colombia
53,8,3,0,Light,Small,Whole Milk,Ethiopia
53,9,1,1,Dark,Small,Oat Milk,Colombia
53,9,2,0,Light,Large,Oat Milk,Colombia
53,9,3,0,Medium,Large,Whole Milk,Ethiopia
53,10,1,1,Dark,Medium,Whole Milk,Colombia
53,10,2,0,Medium,Large,Oat Milk,Ethiopia
53,10,3,0,Medium,Small,Whole Milk,Brazil
54,1,1,0,Light,Large,No Milk,Ethiopia
54,1,2,1,Medium,Large,Oat Milk,Colombia
54,1,3,0,Light,Large,Whole Milk,Colombia
54,2,1,0,Medium,Small,Whole Milk,Brazil
54,2,2,1,Light,Medium,No Milk,Brazil
54,2,3,0,Dark,Medium,Oat Milk,Brazil
54,3,1,1,Light,Medium,Oat Milk,Ethiopia
54,3,2,0,Medium,Large,Whole Milk,Colombia
54,3,3,0,Dark,Large,Whole Milk,Colombia
54,4,1,0,Light,Large,Whole Milk,Ethiopia
54,4,2,1,Dark,Large,Whole Milk,Ethiopia
54,4,3,0,Dark,Large,No Milk,Brazil
54,5,1,0,Medium,Small,No Milk,Colombia
54,5,2,1,Medium,Medium,Oat Milk,Ethiopia
54,5,3,0,Light,Large,No Milk,Ethiopia
54,6,1,0,Medium,Large,No Milk,Ethiopia
54,6,2,0,Light,Medium,No Milk,Colombia
54,6,3,1,Light,Small,Oat Milk,Ethiopia
54,7,1,0,Medium,Medium,Whole Milk,Colombia
54,7,2,1,Medium,Small,No Milk,Ethiopia
54,7,3,0,Medium,Large,Whole Milk,Colombia
54,8,1,0,Light,Large,Oat Milk,Colombia
54,8,2,1,Light,Medium,Whole Milk,Ethiopia
54,8,3,0,Medium,Medium,Whole Milk,Brazil
54,9,1,0,Medium,Large,No Milk,Colombia
54,9,2,0,Dark,Large,No Milk,Brazil
54,9,3,1,Dark,Large,Oat Milk,Ethiopia
54,10,1,0,Light,Large,No Milk,Ethiopia
54,10,2,1,Dark,Large,Oat Milk,Brazil
54,10,3,0,Medium,Small,No Milk,Colombia
55,1,1,0,Dark,Small,Oat Milk,Colombia
55,1,2,0,Dark,Medium,Oat Milk,Colombia
55,1,3,1,Dark,Small,Whole Milk,Brazil
55,2,1,0,Light,Large,Whole Milk,Colombia
55,2,2,0,Medium,Medium,Whole Milk,Brazil
55,2,3,1,Dark,Small,Whole Milk,Colombia
55,3,1,0,Medium,Small,Oat Milk,Ethiopia
55,3,2,0,Light,Medium,No Milk,Colombia
55,3,3,1,Dark,Medium,Whole Milk,Ethiopia
55,4,1,0,Medium,Small,Oat Milk,Ethiopia
55,4,2,0,Medium,Large,Oat Milk,Colombia
55,4,3,1,Dark,Medium,Whole Milk,Colombia
55,5,1,1,Dark,Large,Whole Milk,Brazil
55,5,2,0,Dark,Small,No Milk,Brazil
55,5,3,0,Dark,Medium,Whole Milk,Colombia
55,6,1,0,Light,Large,Oat Milk,Ethiopia
55,6,2,0,Light,Small,No Milk,Brazil
55,6,3,1,Dark,Small,Whole Milk,Brazil
55,7,1,0,Medium,Medium,Oat Milk,Brazil
55,7,2,1,Light,Large,Whole Milk,Ethiopia
55,7,3,0,Light,Small,Oat Milk,Ethiopia
55,8,1,1,Medium,Large,No Milk,Colombia
55,8,2,0,Dark,Large,Whole Milk,Brazil
55,8,3,0,Light,Medium,No Milk,Ethiopia
55,9,1,0,Light,Small,Oat Milk,Brazil
55,9,2,0,Medium,Small,No Milk,Ethiopia
55,9,3,1,Dark,Small,No Milk,Brazil
55,10,1,0,Medium,Large,Oat Milk,Colombia
55,10,2,0,Light,Small,Oat Milk,Ethiopia
55,10,3,1,Medium,Small,Oat Milk,Colombia
56,1,1,0,Light,Medium,Whole Milk,Brazil
56,1,2,0,Light,Small,Oat Milk,Colombia
56,1,3,1,Dark,Medium,Whole Milk,Colombia
56,2,1,0,Dark,Medium,Whole Milk,Brazil
56,2,2,0,Light,Large,No Milk,Colombia
56,2,3,1,Light,Medium,Oat Milk,Brazil
56,3,1,0,Dark,Large,Whole Milk,Colombia
56,3,2,1,Dark,Large,Oat Milk,Ethiopia
56,3,3,0,Dark,Medium,No Milk,Brazil
56,4,1,1,Light,Medium,No Milk,Brazil
56,4,2,0,Medium,Medium,No Milk,Colombia
56,4,3,0,Dark,Medium,No Milk,Ethiopia
56,5,1,0,Light,Small,Oat Milk,Ethiopia
56,5,2,1,Medium,Medium,Oat Milk,Brazil
56,5,3,0,Medium,Large,Oat Milk,Ethiopia
56,6,1,1,Medium,Large,Oat Milk,Colombia
56,6,2,0,Dark,Large,Oat Milk,Colombia
56,6,3,0,Light,Small,No Milk,Colombia
56,7,1,0,Light,Large,Oat Milk,Ethiopia
56,7,2,1,Medium,Small,Oat Milk,Ethiopia
56,7,3,0,Dark,Medium,Oat Milk,Ethiopia
56,8,1,0,Dark,Small,No Milk,Ethiopia
56,8,2,0,Medium,Small,No Milk,Brazil
56,8,3,1,Medium,Large,Whole Milk,Brazil
56,9,1,0,Light,Large,Whole Milk,Colombia
56,9,2,0,Light,Small,Oat Milk,Brazil
56,9,3,1,Medium,Small,Oat Milk,Brazil
56,10,1,1,Light,Medium,Oat Milk,Brazil
56,10,2,0,Light,Medium,No Milk,Colombia
56,10,3,0,Dark,Large,Oat Milk,Ethiopia
57,1,1,0,Dark,Small,No Milk,Colombia
57,1,2,0,Medium,Medium,No Milk,Brazil
57,1,3,1,Dark,Medium,No Milk,Ethiopia
57,2,1,1,Light,Medium,No Milk,Colombia
57,2,2,0,Light,Medium,Oat Milk,Ethiopia
57,2,3,0,Dark,Small,No Milk,Ethiopia
57,3,1,0,Medium,Large,Oat Milk,Brazil
57,3,2,1,Medium,Large,No Milk,Ethiopia
57,3,3,0,Medium,Medium,Oat Milk,Ethiopia
57,4,1,1,Dark,Medium,No Milk,Ethiopia
57,4,2,0,Dark,Small,Oat Milk,Brazil
57,4,3,0,Light,Large,Oat Milk,Ethiopia
57,5,1,1,Dark,Large,Whole Milk,Colombia
57,5,2,0,Dark,Large,Whole Milk,Brazil
57,5,3,0,Medium,Medium,No Milk,Ethiopia
57,6,1,0,Light,Large,Oat Milk,Colombia
57,6,2,0,Medium,Large,No Milk,Brazil
57,6,3,1,Light,Large,No Milk,Brazil
57,7,1,1,Light,Medium,Whole Milk,Brazil
57,7,2,0,Medium,Medium,Oat Milk,Brazil
57,7,3,0,Dark,Small,No Milk,Brazil
57,8,1,0,Light,Small,Oat Milk,Colombia
57,8,2,0,Dark,Medium,Oat Milk,Brazil
57,8,3,1,Dark,Medium,Whole Milk,Ethiopia
57,9,1,0,Light,Small,No Milk,Colombia
57,9,2,1,Dark,Medium,Whole Milk,Colombia
57,9,3,0,Light,Small,Oat Milk,Colombia
57,10,1,0,Dark,Medium,Oat Milk,Brazil
57,10,2,1,Dark,Large,Whole Milk,Brazil
57,10,3,0,Dark,Large,Oat Milk,Brazil
58,1,1,1,Light,Medium,Whole Milk,Colombia
58,1,2,0,Medium,Large,Whole Milk,Colombia
58,1,3,0,Medium,Small,Oat Milk,Ethiopia
58,2,1,0,Light,Small,Whole Milk,Brazil
58,2,2,1,Medium,Medium,No Milk,Ethiopia
58,2,3,0,Light,Medium,Whole Milk,Ethiopia
58,3,1,0,Light,Small,Whole Milk,Brazil
58,3,2,0,Medium,Medium,Whole Milk,Brazil
58,3,3,1,Dark,Medium,No Milk,Ethiopia
58,4,1,1,Dark,Large,Whole Milk,Brazil
58,4,2,0,Medium,Small,Whole Milk,Colombia
58,4,3,0,Medium,Large,Oat Milk,Brazil
58,5,1,0,Dark,Medium,Oat Milk,Colombia
58,5,2,1,Dark,Medium,Oat Milk,Brazil
58,5,3,0,Light,Medium,Whole Milk,Colombia
58,6,1,0,Medium,Small,Whole Milk,Colombia
58,6,2,1,Dark,Medium,Whole Milk,Brazil
58,6,3,0,Light,Medium,Whole Milk,Brazil
58,7,1,1,Medium,Large,Whole Milk,Brazil
58,7,2,0,Medium,Small,Whole Milk,Colombia
58,7,3,0,Dark,Small,Whole Milk,Ethiopia
58,8,1,0,Light,Small,Whole Milk,Ethiopia
58,8,2,0,Medium,Medium,Oat Milk,Colombia
58,8,3,1,Light,Small,Oat Milk,Ethiopia
58,9,1,0,Light,Small,Whole Milk,Colombia
58,9,2,0,Medium,Medium,No Milk,Brazil
58,9,3,1,Dark,Small,Oat Milk,Ethiopia
58,10,1,0,Medium,Small,Whole Milk,Ethiopia
58,10,2,0,Dark,Large,Whole Milk,Brazil
58,10,3,1,Light,Medium,Oat Milk,Colombia
59,1,1,0,Medium,Small,Whole Milk,Ethiopia
59,1,2,0,Dark,Medium,Whole Milk,Colombia
59,1,3,1,Medium,Medium,No Milk,Colombia
59,2,1,1,Medium,Medium,No Milk,Colombia
59,2,2,0,Medium,Medium,Oat Milk,Brazil
59,2,3,0,Medium,Medium,Whole Milk,Ethiopia
59,3,1,0,Dark,Small,No Milk,Brazil
59,3,2,0,Light,Small,Oat Milk,Ethiopia
59,3,3,1,Medium,Large,Whole Milk,Ethiopia
59,4,1,0,Medium,Small,No Milk,Brazil
59,4,2,0,Light,Small,Oat Milk,Ethiopia
59,4,3,1,Light,Medium,No Milk,Ethiopia
59,5,1,0,Dark,Large,No Milk,Brazil
59,5,2,1,Dark,Large,Whole Milk,Brazil
59,5,3,0,Medium,Medium,Whole Milk,Brazil
59,6,1,1,Medium,Large,Whole Milk,Ethiopia
59,6,2,0,Light,Medium,Whole Milk,Brazil
59,6,3,0,Dark,Medium,Oat Milk,Brazil
59,7,1,1,Dark,Large,Whole Milk,Brazil
59,7,2,0,Medium,Large,Oat Milk,Colombia
59,7,3,0,Light,Small,Whole Milk,Ethiopia
59,8,1,1,Dark,Large,No Milk,Brazil
59,8,2,0,Medium,Small,No Milk,Brazil
59,8,3,0,Dark,Medium,Whole Milk,Colombia
59,9,1,1,Dark,Large,Oat Milk,Colombia
59,9,2,0,Medium,Large,Oat Milk,Brazil
59,9,3,0,Light,Medium,Oat Milk,Brazil
59,10,1,0,Light,Small,Whole Milk,Colombia
59,10,2,0,Dark,Large,No Milk,Ethiopia
59,10,3,1,Light,Large,Whole Milk,Brazil
60,1,1,0,Medium,Large,Whole Milk,Colombia
60,1,2,1,Dark,Large,No Milk,Ethiopia
60,1,3,0,Light,Large,Oat Milk,Ethiopia
60,2,1,0,Light,Medium,No Milk,Ethiopia
60,2,2,1,Light,Medium,Whole Milk,Brazil
60,2,3,0,Dark,Large,Oat Milk,Ethiopia
60,3,1,1,Dark,Medium,Oat Milk,Brazil
60,3,2,0,Medium,Large,Oat Milk,Colombia
60,3,3,0,Light,Medium,Whole Milk,Ethiopia
60,4,1,0,Dark,Large,Whole Milk,Colombia
60,4,2,0,Medium,Medium,No Milk,Brazil
60,4,3,1,Dark,Medium,No Milk,Brazil
60,5,1,0,Light,Small,Oat Milk,Brazil
60,5,2,1,Dark,Small,No Milk,Ethiopia
60,5,3,0,Medium,Medium,Oat Milk,Ethiopia
60,6,1,0,Light,Small,Whole Milk,Ethiopia
60,6,2,1,Medium,Medium,No Milk,Colombia
60,6,3,0,Medium,Small,No Milk,Brazil
60,7,1,0,Light,Medium,Oat Milk,Brazil
60,7,2,1,Medium,Medium,Oat Milk,Ethiopia
60,7,3,0,Dark,Small,No Milk,Brazil
60,8,1,1,Medium,Large,Oat Milk,Colombia
60,8,2,0,Medium,Small,Whole Milk,Brazil
60,8,3,0,Medium,Small,Oat Milk,Ethiopia
60,9,1,1,Dark,Medium,Whole Milk,Ethiopia
60,9,2,0,Light,Large,No Milk,Brazil
60,9,3,0,Dark,Medium,Whole Milk,Brazil
60,10,1,0,Dark,Small,No Milk,Brazil
60,10,2,0,Light,Large,Whole Milk,Colombia
60,10,3,1,Dark,Small,No Milk,Brazil
61,1,1,1,Medium,Large,No Milk,Ethiopia
61,1,2,0,Light,Medium,Oat Milk,Colombia
61,1,3,0,Dark,Medium,Oat Milk,Ethiopia
61,2,1,0,Light,Large,No Milk,Ethiopia
61,2,2,1,Medium,Small,No Milk,Ethiopia
61,2,3,0,Dark,Small,No Milk,Brazil
61,3,1,0,Light,Small,Whole Milk,Colombia
61,3,2,1,Light,Medium,No Milk,Ethiopia
61,3,3,0,Medium,Medium,No Milk,Colombia
61,4,1,0,Dark,Large,No Milk,Ethiopia
61,4,2,0,Dark,Medium,No Milk,Ethiopia
61,4,3,1,Medium,Large,Oat Milk,Colombia
61,5,1,0,Medium,Large,No Milk,Colombia
61,5,2,1,Dark,Large,No Milk,Colombia
61,5,3,0,Dark,Small,Oat Milk,Brazil
61,6,1,1,Light,Large,Whole Milk,Colombia
61,6,2,0,Light,Medium,Whole Milk,Colombia
61,6,3,0,Dark,Medium,Whole Milk,Ethiopia
61,7,1,1,Medium,Large,Oat Milk,Brazil
61,7,2,0,Light,Small,Oat Milk,Ethiopia
61,7,3,0,Dark,Medium,Oat Milk,Brazil
61,8,1,0,Dark,Medium,No Milk,Colombia
61,8,2,0,Dark,Small,Oat Milk,Colombia
61,8,3,1,Light,Small,Whole Milk,Brazil
61,9,1,1,Medium,Small,Whole Milk,Brazil
61,9,2,0,Medium,Large,Oat Milk,Brazil
61,9,3,0,Dark,Medium,Oat Milk,Colombia
61,10,1,1,Medium,Medium,No Milk,Ethiopia
61,10,2,0,Medium,Small,Whole Milk,Colombia
61,10,3,0,Light,Large,Oat Milk,Colombia
62,1,1,0,Light,Large,Oat Milk,Brazil
62,1,2,0,Medium,Large,Oat Milk,Ethiopia
62,1,3,1,Dark,Small,No Milk,Ethiopia
62,2,1,0,Light,Medium,No Milk,Colombia
62,2,2,0,Medium,Large,Whole Milk,Ethiopia
62,2,3,1,Dark,Large,Oat Milk,Brazil
62,3,1,0,Medium,Medium,No Milk,Ethiopia
62,3,2,0,Dark,Large,Whole Milk,Colombia
62,3,3,1,Dark,Medium,No Milk,Ethiopia
62,4,1,0,Medium,Small,Whole Milk,Colombia
62,4,2,1,Dark,Large,Whole Milk,Brazil
62,4,3,0,Light,Large,No Milk,Brazil
62,5,1,0,Medium,Large,No Milk,Brazil
62,5,2,1,Medium,Small,Whole Milk,Colombia
62,5,3,0,Dark,Large,Whole Milk,Brazil
62,6,1,1,Dark,Medium,No Milk,Ethiopia
62,6,2,0,Dark,Small,Oat Milk,Ethiopia
62,6,3,0,Medium,Medium,No Milk,Brazil
62,7,1,1,Medium,Medium,Whole Milk,Colombia
62,7,2,0,Light,Small,Oat Milk,Ethiopia
62,7,3,0,Medium,Small,Oat Milk,Colombia
62,8,1,1,Dark,Small,Whole Milk,Colombia
62,8,2,0,Medium,Small,No Milk,Colombia
62,8,3,0,Medium,Small,Whole Milk,Brazil
62,9,1,1,Medium,Medium,No Milk,Brazil
62,9,2,0,Medium,Medium,No Milk,Colombia
62,9,3,0,Medium,Small,Oat Milk,Brazil
62,10,1,1,Light,Large,Whole Milk,Ethiopia
62,10,2,0,Dark,Medium,Whole Milk,Colombia
62,10,3,0,Light,Small,Oat Milk,Ethiopia
63,1,1,0,Light,Medium,Oat Milk,Ethiopia
63,1,2,0,Medium,Small,Whole Milk,Brazil
63,1,3,1,Medium,Medium,Oat Milk,Ethiopia
63,2,1,1,Dark,Small,Oat Milk,Brazil
63,2,2,0,Light,Medium,Whole Milk,Ethiopia
63,2,3,0,Light,Small,No Milk,Brazil
63,3,1,1,Dark,Small,Whole Milk,Colombia
63,3,2,0,Medium,Medium,Oat Milk,Ethiopia
63,3,3,0,Medium,Small,No Milk,Colombia
63,4,1,0,Light,Small,Oat Milk,Brazil
63,4,2,1,Dark,Medium,Oat Milk,Brazil
63,4,3,0,Light,Small,Oat Milk,Ethiopia
63,5,1,1,Medium,Medium,No Milk,Brazil
63,5,2,0,Dark,Small,No Milk,Colombia
63,5,3,0,Dark,Small,Oat Milk,Ethiopia
63,6,1,0,Light,Large,No Milk,Colombia
63,6,2,1,Dark,Medium,Whole Milk,Brazil
63,6,3,0,Dark,Large,Oat Milk,Brazil
63,7,1,0,Medium,Large,Oat Milk,Ethiopia
63,7,2,0,Light,Medium,No Milk,Ethiopia
63,7,3,1,Light,Large,No Milk,Brazil
63,8,1,1,Dark,Small,No Milk,Ethiopia
63,8,2,0,Medium,Large,Oat Milk,Colombia
63,8,3,0,Light,Medium,No Milk,Colombia
63,9,1,0,Dark,Small,No Milk,Ethiopia
63,9,2,1,Dark,Large,Oat Milk,Colombia
63,9,3,0,Light,Small,Oat Milk,Colombia
63,10,1,1,Medium,Large,No Milk,Ethiopia
63,10,2,0,Light,Small,No Milk,Colombia
63,10,3,0,Medium,Small,No Milk,Brazil
64,1,1,0,Dark,Medium,Whole Milk,Colombia
64,1,2,0,Light,Small,No Milk,Brazil
64,1,3,1,Medium,Medium,Whole Milk,Ethiopia
64,2,1,0,Light,Small,Whole Milk,Brazil
64,2,2,0,Dark,Medium,No Milk,Ethiopia
64,2,3,1,Dark,Medium,No Milk,Brazil
64,3,1,0,Medium,Small,Whole Milk,Colombia
64,3,2,1,Dark,Large,No Milk,Colombia
64,3,3,0,Dark,Large,Oat Milk,Ethiopia
64,4,1,0,Light,Medium,Whole Milk,Ethiopia
64,4,2,0,Medium,Large,Oat Milk,Ethiopia
64,4,3,1,Medium,Large,Whole Milk,Brazil
64,5,1,0,Light,Small,Oat Milk,Colombia
64,5,2,1,Medium,Medium,Oat Milk,Brazil
64,5,3,0,Medium,Medium,Whole Milk,Colombia
64,6,1,0,Light,Medium,Oat Milk,Brazil
64,6,2,1,Dark,Small,Oat Milk,Brazil
64,6,3,0,Medium,Medium,Oat Milk,Ethiopia
64,7,1,0,Medium,Medium,Oat Milk,Ethiopia
64,7,2,0,Medium,Small,Oat Milk,Brazil
64,7,3,1,Light,Medium,Whole Milk,Brazil
64,8,1,0,Light,Medium,No Milk,Colombia
64,8,2,0,Medium,Small,Whole Milk,Colombia
64,8,3,1,Dark,Medium,Oat Milk,Ethiopia
64,9,1,0,Dark,Medium,No Milk,Brazil
64,9,2,1,Light,Large,Whole Milk,Brazil
64,9,3,0,Light,Medium,Oat Milk,Ethiopia
64,10,1,0,Medium,Medium,Whole Milk,Brazil
64,10,2,0,Dark,Large,No Milk,Ethiopia
64,10,3,1,Dark,Large,No Milk,Ethiopia
65,1,1,1,Medium,Small,Oat Milk,Ethiopia
65,1,2,0,Light,Medium,No Milk,Brazil
65,1,3,0,Medium,Large,No Milk,Ethiopia
65,2,1,1,Medium,Medium,No Milk,Ethiopia
65,2,2,0,Medium,Large,Whole Milk,Ethiopia
65,2,3,0,Light,Large,No Milk,Colombia
65,3,1,0,Medium,Large,Whole Milk,Brazil
65,3,2,1,Dark,Medium,Oat Milk,Colombia
65,3,3,0,Light,Large,Oat Milk,Colombia
65,4,1,1,Medium,Large,Oat Milk,Brazil
65,4,2,0,Light,Small,No Milk,Brazil
65,4,3,0,Light,Large,Whole Milk,Ethiopia
65,5,1,1,Light,Small,Oat Milk,Ethiopia
65,5,2,0,Medium,Large,Whole Milk,Colombia
65,5,3,0,Medium,Large,No Milk,Colombia
65,6,1,0,Medium,Medium,No Milk,Colombia
65,6,2,0,Medium,Medium,Whole Milk,Colombia
65,6,3,1,Light,Small,No Milk,Ethiopia
65,7,1,0,Dark,Large,Oat Milk,Colombia
65,7,2,0,Medium,Large,No Milk,Brazil
65,7,3,1,Medium,Medium,No Milk,Colombia
65,8,1,1,Medium,Small,Oat Milk,Brazil
65,8,2,0,Dark,Medium,Whole Milk,Ethiopia
65,8,3,0,Dark,Small,Whole Milk,Colombia
65,9,1,1,Medium,Medium,Whole Milk,Brazil
65,9,2,0,Medium,Large,No Milk,Ethiopia
65,9,3,0,Dark,Large,Oat Milk,Ethiopia
65,10,1,0,Dark,Small,Whole Milk,Brazil
65,10,2,0,Dark,Small,No Milk,Colombia
65,10,3,1,Dark,Large,Oat Milk,Brazil
66,1,1,0,Medium,Medium,Oat Milk,Colombia
66,1,2,0,Dark,Small,Oat Milk,Colombia
66,1,3,1,Dark,Large,Whole Milk,Ethiopia
66,2,1,1,Dark,Medium,No Milk,Ethiopia
66,2,2,0,Medium,Small,Whole Milk,Colombia
66,2,3,0,Dark,Medium,Oat Milk,Ethiopia
66,3,1,1,Dark,Large,No Milk,Brazil
66,3,2,0,Light,Medium,Oat Milk,Colombia
66,3,3,0,Light,Large,No Milk,Colombia
66,4,1,0,Dark,Large,Oat Milk,Colombia
66,4,2,0,Light,Large,Oat Milk,Colombia
66,4,3,1,Light,Small,Whole Milk,Colombia
66,5,1,0,Dark,Small,Oat Milk,Brazil
66,5,2,1,Dark,Large,Whole Milk,Brazil
66,5,3,0,Light,Medium,Whole Milk,Ethiopia
66,6,1,1,Dark,Small,No Milk,Ethiopia
66,6,2,0,Light,Medium,No Milk,Colombia
66,6,3,0,Medium,Small,No Milk,Ethiopia
66,7,1,1,Dark,Large,No Milk,Colombia
66,7,2,0,Light,Large,No Milk,Brazil
66,7,3,0,Medium,Large,No Milk,Ethiopia
66,8,1,1,Dark,Small,Whole Milk,Colombia
66,8,2,0,Medium,Medium,No Milk,Colombia
66,8,3,0,Medium,Medium,No Milk,Colombia
66,9,1,0,Medium,Small,Oat Milk,Colombia
66,9,2,1,Light,Large,Oat Milk,Brazil
66,9,3,0,Light,Small,No Milk,Ethiopia
66,10,1,0,Dark,Medium,No Milk,Brazil
66,10,2,0,Dark,Small,Oat Milk,Colombia
66,10,3,1,Dark,Large,Oat Milk,Brazil
67,1,1,0,Dark,Medium,Oat Milk,Brazil
67,1,2,1,Light,Large,Whole Milk,Brazil
67,1,3,0,Light,Small,Whole Milk,Colombia
67,2,1,1,Dark,Medium,No Milk,Brazil
67,2,2,0,Light,Medium,Oat Milk,Ethiopia
67,2,3,0,Medium,Small,Whole Milk,Colombia
67,3,1,1,Dark,Large,Oat Milk,Brazil
67,3,2,0,Light,Medium,Oat Milk,Brazil
67,3,3,0,Light,Large,Oat Milk,Brazil
67,4,1,0,Light,Small,Whole Milk,Ethiopia
67,4,2,1,Light,Large,No Milk,Brazil
67,4,3,0,Dark,Large,Whole Milk,Colombia
67,5,1,0,Medium,Large,Oat Milk,Colombia
67,5,2,1,Light,Small,Oat Milk,Colombia
67,5,3,0,Light,Large,No Milk,Colombia
67,6,1,0,Light,Large,Whole Milk,Colombia
67,6,2,0,Light,Medium,Whole Milk,Ethiopia
67,6,3,1,Dark,Small,No Milk,Ethiopia
67,7,1,1,Light,Medium,Oat Milk,Brazil
67,7,2,0,Dark,Small,Oat Milk,Ethiopia
67,7,3,0,Medium,Medium,Oat Milk,Colombia
67,8,1,1,Medium,Large,Whole Milk,Brazil
67,8,2,0,Light,Medium,No Milk,Ethiopia
67,8,3,0,Light,Medium,Whole Milk,Brazil
67,9,1,0,Dark,Small,Oat Milk,Ethiopia
67,9,2,1,Medium,Medium,Oat Milk,Brazil
67,9,3,0,Light,Medium,No Milk,Brazil
67,10,1,0,Light,Small,No Milk,Colombia
67,10,2,1,Dark,Large,Oat Milk,Ethiopia
67,10,3,0,Medium,Medium,Whole Milk,Ethiopia
68,1,1,1,Medium,Large,Oat Milk,Brazil
68,1,2,0,Dark,Large,Oat Milk,Brazil
68,1,3,0,Medium,Medium,Whole Milk,Colombia
68,2,1,1,Light,Medium,Whole Milk,Brazil
68,2,2,0,Dark,Large,Whole Milk,Colombia
68,2,3,0,Medium,Large,No Milk,Ethiopia
68,3,1,0,Dark,Large,No Milk,Colombia
68,3,2,0,Light,Large,Whole Milk,Ethiopia
68,3,3,1,Dark,Small,Whole Milk,Colombia
68,4,1,1,Light,Medium,Oat Milk,Brazil
68,4,2,0,Dark,Large,Oat Milk,Brazil
68,4,3,0,Medium,Large,No Milk,Colombia
68,5,1,1,Medium,Small,Oat Milk,Brazil
68,5,2,0,Dark,Medium,Whole Milk,Ethiopia
68,5,3,0,Light,Medium,No Milk,Colombia
68,6,1,1,Dark,Medium,Whole Milk,Ethiopia
68,6,2,0,Dark,Medium,No Milk,Colombia
68,6,3,0,Dark,Small,No Milk,Ethiopia
68,7,1,0,Light,Medium,Whole Milk,Colombia
68,7,2,0,Light,Large,No Milk,Colombia
68,7,3,1,Medium,Medium,Whole Milk,Brazil
68,8,1,0,Dark,Small,No Milk,Ethiopia
68,8,2,0,Light,Medium,No Milk,Ethiopia
68,8,3,1,Light,Medium,Oat Milk,Brazil
68,9,1,0,Light,Small,Oat Milk,Colombia
68,9,2,0,Light,Small,No Milk,Brazil
68,9,3,1,Medium,Large,Whole Milk,Ethiopia
68,10,1,0,Medium,Medium,Whole Milk,Ethiopia
68,10,2,1,Dark,Medium,Oat Milk,Colombia
68,10,3,0,Dark,Medium,Oat Milk,Brazil
69,1,1,0,Dark,Medium,Whole Milk,Colombia
69,1,2,0,Dark,Large,Whole Milk,Ethiopia
69,1,3,1,Dark,Small,No Milk,Brazil
69,2,1,1,Medium,Small,Whole Milk,Ethiopia
69,2,2,0,Dark,Medium,Whole Milk,Ethiopia
69,2,3,0,Medium,Medium,Whole Milk,Brazil
69,3,1,1,Medium,Medium,Oat Milk,Brazil
69,3,2,0,Light,Large,Oat Milk,Ethiopia
69,3,3,0,Dark,Small,Whole Milk,Brazil
69,4,1,0,Dark,Large,No Milk,Colombia
69,4,2,1,Light,Medium,Whole Milk,Brazil
69,4,3,0,Medium,Small,Oat Milk,Colombia
69,5,1,0,Dark,Small,No Milk,Colombia
69,5,2,0,Dark,Large,No Milk,Colombia
69,5,3,1,Dark,Small,No Milk,Ethiopia
69,6,1,0,Medium,Small,Whole Milk,Ethiopia
69,6,2,0,Dark,Small,Whole Milk,Colombia
69,6,3,1,Dark,Large,Oat Milk,Colombia
69,7,1,0,Medium,Small,Whole Milk,Brazil
69,7,2,0,Medium,Medium,Whole Milk,Brazil
69,7,3,1,Medium,Large,Whole Milk,Brazil
69,8,1,0,Medium,Small,No Milk,Ethiopia
69,8,2,1,Light,Small,No Milk,Ethiopia
