respondent_id,task_id,alternative_id,chosen,Color,Fit,Material,Design Placement
59,7,2,1,White,Oversized,Performance Mesh,Small Logo
59,7,3,0,White,Slim,100% Cotton,Full Front
59,8,1,0,White,Regular,Performance Mesh,Full Front
59,8,2,1,Tie-Dye,Regular,Tri-Blend,Back Print
59,8,3,0,Black,Slim,100% Cotton,Full Front
60,1,1,0,Black,Slim,100% Cotton,Full Front
60,1,2,0,Tie-Dye,Slim,Tri-Blend,Small Logo
60,1,3,1,White,Oversized,Tri-Blend,Small Logo
60,2,1,0,White,Oversized,Performance Mesh,Small Logo
60,2,2,0,White,Oversized,Tri-Blend,Back Print
60,2,3,1,White,Regular,100% Cotton,Back Print
60,3,1,0,Black,Slim,Tri-Blend,Full Front
60,3,2,1,Tie-Dye,Slim,100% Cotton,Full Front
60,3,3,0,Black,Slim,Performance Mesh,Small Logo
60,4,1,0,Tie-Dye,Regular,100% Cotton,Small Logo
60,4,2,0,Tie-Dye,Slim,Performance Mesh,Full Front
60,4,3,1,White,Slim,100% Cotton,Back Print
60,5,1,1,Tie-Dye,Slim,Tri-Blend,Back Print
60,5,2,0,White,Regular,100% Cotton,Back Print
60,5,3,0,Tie-Dye,Regular,Performance Mesh,Back Print
60,6,1,0,Black,Regular,Tri-Blend,Full Front
60,6,2,0,Black,Regular,Performance Mesh,Small Logo
60,6,3,1,Tie-Dye,Oversized,Performance Mesh,Back Print
60,7,1,0,Tie-Dye,Regular,Tri-Blend,Full Front
60,7,2,1,Tie-Dye,Oversized,Performance Mesh,Back Print
60,7,3,0,Black,Oversized,100% Cotton,Full Front
60,8,1,1,White,Oversized,Performance Mesh,Full Front
60,8,2,0,Tie-Dye,Slim,100% Cotton,Back Print
60,8,3,0,Black,Slim,100% Cotton,Full Front
